OBJECTID,HERITAGENR,PARLOCATIO,STREETNR,STREETNAME,STREETTYPE,ADDRESS2,SUBURB,DETAILS,HERITAGECL,HERITAGE_1,HERITAGE_2,HERITAGE_3,LHPCLASSTY,LGADESC,SHRCODE,COUNCILREF,CODE,IDCODE,AS2482,AS2482DESC,LOCATIONAC,ACCURACYDE,SOURCEOFDA,INTERIMDAT,INTERIMPAR,AUTHORISAT,AUTHPARREF,POLYGONTYP,POLYGONT_1,LOCALITY,SECTION23S,SECTION16S,PLANPARCEL,VALUATIONS,DEVPLANDES,UNITNR,SHRSTATUSC,SHRSTATUSD,EXTENTOFLI,SIGNIFICAN
246644,1516,10 Maxwell Street ADELAIDE,10,Maxwell Street,,,ADELAIDE,Dwelling,S,State,,,,Adelaide,16172,,1484,H0201484,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A,CT 5479/668 F13623 A3,212610003,ADELAIDE Council,,REG,12/02/1998,,"The cottage is testimony to the nature of speculative development in the city before 1900, in the absence of effective planning controls. The narrowest house in Adelaide, the building remains as evidence of the dense population that existed in the south western corner of the city from the mid to the late nineteenth-century, resulting in the piecemeal infill of residential areas."
245423,1463,219 Stanley Street NORTH ADELAIDE,219,Stanley Street,,,NORTH ADELAIDE,"Dwelling ('Admaston', originally 'Strelda')",S,State,,,,Adelaide,10629,,1428,H0201428,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 6038/550 F51846 A100,223254964,ADELAIDE Council,,REG,5/04/1984,,"The dwelling 'Strelda' is significant for its association with one of the Colony's notable nineteenth century journalists, John Harvey Finlayson, (1843-1915) and was built in 1878, the year of his marriage to Alice Shoobridge, daughter of a London merchant. Finlayson began work for one of the Colony's leading newspapers, the 'South Australian Register', in 1861 and subsequently served as its editor from 1878 until he retired in 1899. Born at Mitcham, he was almost certainly the Register's first native-born editor. S Marsden et al 'Heritage of the City of Adelaide (1990) p381-2 and 'Australian Dictionary of Biography' vol. 4 (1972)]"
244478,20653,"220,224-230 Frome Street ADELAIDE","220,224-230",Frome Street,,,ADELAIDE,Dwelling ('Elder Mews') (former Adelaide Workmen's Homes),S,State,,,,Adelaide,10764,,1471,H0201471,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5674/203 F181567 A725,207234226,ADELAIDE Council,,REG,26/11/1981,,"The Elder Mews cottages are significant for being built by Adelaide Workmen's Homes, one of many South Australian organisations that benefited from the philanthropy of Sir Thomas Elder, who bequeathed 25000 pounds to establish the institution. Its aim was 'to benefit workmen by providing them with suitable dwellings at a reasonable rental'. Construction commenced in 1899, two years after Elder's death, and of the 48 homes built, 13 attached dwellings in three groups remain. The comfortable cottages contrasted markedly with other rental cottages being built for working class residents. The organisation also built homes at Rose St, Mile End (registered place 11792), Hilton and Richmond. Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990) p204."
244508,1728,214 - 226 Angas Street ADELAIDE,214 - 226,Angas Street,,,ADELAIDE,Dwelling ('Elder Mews') (former Adelaide Workmen's Homes),S,State,,,,Adelaide,10777,,1733,H0201733,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5818/313 F181518 A676,207234162,ADELAIDE Council,,REG,26/11/1981,,"The Elder Mews cottages are significant for being built by Adelaide Workmen's Homes, one of many South Australian organisations that benefited from the philanthropy of Sir Thomas Elder, who bequeathed 25000 pounds to establish the institution. Its aim was 'to benefit workmen by providing them with suitable dwellings at a reasonable rental'. Construction commenced in 1899, two years after Elder's death, and of the 48 homes built, 13 attached dwellings in three groups remain. The comfortable cottages contrasted markedly with other rental cottages being built for working class residents. The organisation also built homes at Rose St, Mile End (registered place 11792), Hilton and Richmond. Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990) p204."
244236,1261,21-23 King William Street ADELAIDE,21-23,King William Street,,,ADELAIDE,Office (former AMP [Australian Mutual Provident Society] Building),S,State,,,,Adelaide,11574,,1175,H0201175,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5975/193 C23717 L103,CT 5975/194 C23717 L105,CT 5975/195 C23717 L106,CT 5975/196 C23717 L107,CT 5975/199 C23717 L201,CT 5975/200 C23717 L202,CT 5975/201 C23717 L203,CT 5975/202 C23717 L205,CT 5975/203 C23717 L206,CT 5975/204 C23717 L207,CT 5975/205 C2","0200128076, 0200128084,0200128092,0200128105,0200128113,0200128121,020012813*,0200128148,0200128156,0200128164,0200128172,0200128180,0200128199,0200128201,020012821*,0200128228,0200128236,0200128244,0200128252,0200128260,0200128279,0200128287,0200128295,",ADELAIDE Council,,REG,11/09/1986,,"The former Australian Mutual Provident Society Building is representative of the development and continued rise in the importance of insurance and financial institutions in South Australia, and in particular, the Australian Mutual Provident Society. Completed in 1936, it was built as the new State headquarters of the AMP, replacing smaller premises built for the Society on the same site in 1880. The building is also significant for being designed by the notable Adelaide architect Louis Laybourne-Smith, considered one of the key practitioners of architecture in South Australia in the first half of the Twentieth Century. It is architecturally significant as a representative example of a 1930s multi-storey commercial building, now becoming rare in Adelaide, and is of high integrity. Its classically derived form and abstracted details illustrate one of the common architectural styles of the period. It is concrete framed in construction and fully integrates services such as lifts, external shutters and distributed heating systems within a centrally located services core. The building also includes an evaporative mechanical ventilation system, an innovative feature at the date of its construction. (Adapted from Danvers Architects Pty Ltd Conservation Plan 1996)"
246050,1448,21-29 Brougham Court NORTH ADELAIDE,21-29,Brougham Court,,,NORTH ADELAIDE,Dwelling (former Ebenezer Baptist Chapel),S,State,,,,Adelaide,13538,,1412,H0201412,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5329/214 D15631 A3,222137256,ADELAIDE Council,,REG,11/09/1986,,"The former Ebenezer Chapel is of historical significance as the first purpose-built Baptist church in South Australia. Built and opened in 1843, the simple brick building could seat 130. Services ceased in 1870. In the 1930s the building was converted into a dwelling, but its basic early form remains readily discernible. [H Estcourt Hughes 'The Story of our First Hundred Years' (1937) pp29-32, 71 and S Marsden et al 'Heritage of the City of Adelaide (1990) p321-2]"
245199,1436,16 William Buik Court NORTH ADELAIDE,16,William Buik Court,,,NORTH ADELAIDE,Dwelling (Former Adelaide & Suburban Tramway Company Administration Office),S,State,,,,Adelaide,13516,,1400,H0201400,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,A,"CT 5123/34 S12007 U1,CT 5094/905 S12007 UCP,CT 5101/72 S12007 U2","0222556725, 0222556733",ADELAIDE Council,,REG,11/12/1997,,"The former horse tram administration office at North Adelaide is one of few surviving structures associated with the horse tramways in the Adelaide metropolitan area. The horse tramway was an important development in public transport, facilitating the development of suburban areas. Adelaide's system of horse tramways, established from 1878, was the first in Australia. It was progressively replaced by electric tramways from 1909."
244441,1365,221 Wakefield Street ADELAIDE,221,Wakefield Street,,,ADELAIDE,Office (former Our Boys Institute Building) [facade only],S,State,,,,Adelaide,10890,,1325,H0201325,14040,Secondary School/College,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5799/369 F181570 A728,207110012,ADELAIDE Council,,REG,24/07/1980,,"The former Our Boys Institute building is of heritage significance because of its association with the Our Boys Institute movement. Modelled on and supported by the Adelaide Branch of the YMCA, the OBI fostered the physical and mental health of 13 to 18 year old boys and was a forerunner of the various youth groups which flourished in the first half of the twentieth century. Constructed for the OBI in 1897 the building housed various lecture and games rooms, a library and reading room, a large gymnasium, indoor running track and swimming baths at the rear. Built at a total cost of over 4,000 pounds, all raised by public subscription, and staffed by volunteer instructors and officials, the OBI Building illustrates the commitment of a group of prominent South Australian businessmen to the physical, moral, and spiritual development of boys and young men. As well as offering self-improvement classes and a variety of sporting activities, the Institute also ran an annual camp for its members, and assisted them to find employment. The OBI occupied the building until 1961, when it amalgamated with the Youth Clubs Association of South Australia to become the South Australian Sports Club (OBI) Incorporated, based at Woodville. Designed by F W Dancker in the Venetian Gothic style, of which there are few other examples in Adelaide, the building exhibits a high quality of design, and its elaborately detailed three-storey sandstone facade is of particular note. The remainder of the building, which has been substantially altered, is not included in the listing. [Adapted from: Flightpath Architects Pty Ltd 'Conservation Plan for 219-223 Wakefield Street Adelaide (former Our Boys' Institute)' October 2005]"
239211,20497,Gaol Road ADELAIDE,,Gaol Road,,,ADELAIDE,"Former Powder Magazine Keeper's Residence, Water Tank, Toilet, Fence, Garden and Curtilage",S,State,,,,Adelaide,20798,,1907,H0201907,14500,Government Facility - General,H,high level confidence,SHB,,,,,B,Building footprint,,,B,CR 5760/638 H105100 S1203,"0201812005, 0201812507",ADELAIDE Council,,REG,23/02/2006,,The former powder magazine keeper's cottage is a rare example of an on-site residence for the manager of a powder magazine which provides information about a now extinct vocation and way of life. It also has significant associations with the City of Adelaide's last surviving powder magazines. HB Assessment Report 3/05
243819,1726,70 (rear) Melbourne Street NORTH ADELAIDE,70 (rear),Melbourne Street,,,NORTH ADELAIDE,St Cyprian's Church Hall (Former St Cyprian's Day School),S,State,,,,Adelaide,19119,,1732,H0201732,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,A,CT 5828/925 F183983 A711,223083608,ADELAIDE Council,,REG,10/10/2002,,"The former St Cyprian's church school, completed in 1894, is a well preserved example of an Anglican church day school. The school represents the importance placed by the Anglican Church on the provision of education for the disadvantaged and working classes, particularly in the North Adelaide area which lay under the control of Christ Church, considered to be church of the 'establishment' in Adelaide. Church day schools, along with Sunday Schools, were also the main source of religious education for those who desired it, until the introduction of religious education in the state school system in the 1940s (HSA Assessment Report 5/2002)."
264043,26982,Victoria Drive ADELAIDE,,Victoria Drive,,,ADELAIDE,Former Torrens Lake Police Station,S,State,,,,Adelaide,26365,,2413,H0202413,14570,Police Station,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A B,CR 6102/717 F38386 Q22,,ADELAIDE Council,,REG,7/03/2014,,"The former Torrens Lake Police Station is a unique surviving example of a station designed to house water police, as well as an uncommon example of a public building of the inter-War Spanish Mission style. It also has significant associations with both the development of law and order in South Australia, and the cultural development of the Torrens River precinct."
246120,1621,142-160 King William Street ADELAIDE,142-160,King William Street,,,ADELAIDE,"Medina Grand Adelaide Treasury [Hotel] (Former Treasury Building, including former Cabinet Room and Courtyard)",S,State,,,,Adelaide,10857,,1604,H0201604,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 6134/232 T105101 T236,020541600*,ADELAIDE Council,,REG,24/07/1980,,"The former Treasury Building was built in stages from 1839 to 1907, and from 1839 until the late 1960s stood at the centre of the State's administrative and governmental affairs. The building as it currently appears is principally post 1858, but one internal wall dates from 1839. Over time it housed the Colonial Secretary's Office, Treasury, Survey, Crown Lands, Public Works and Attorney-General's offices. It was the end point for the gold escorts from the Victorian goldfields in the 1850s and housed the Cabinet Room from 1876 until 1968. The building has a strong association with exploration and surveying, the sale and management of land, the development of the State's agricultural and pastoral industries, and executive government. (HB 1/08)"
244147,1684,King William Road ADELAIDE,,King William Road,,,ADELAIDE,Pioneer Women's Memorial Garden,S,State,,,,Adelaide,16177,,1689,H0201689,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A F,CR 6102/717 F38386 Q20,205735908,ADELAIDE Council,,REG,12/02/1998,,"The garden, sundial, sculpture, seat and wall were erected to commemorate the contribution made by pioneer women to South Australia's development. These five elements of the garden are integral to the layout design and its heritage significance. The garden illustrates a greater acknowledgment, and a changing perception, of the role of women in the community. The sculpture, the work of Ola Cohn, was the first piece of Modernist public art in Adelaide."
244122,1703,Park Lands NORTH ADELAIDE,,Park Lands,,,NORTH ADELAIDE,"The George Giffen, Sir Edwin Smith & Mostyn Evan Grandstands, Adelaide Oval",S,State,,,,Adelaide,13654,,1709,H0201709,17010,Stadium - Grandstand,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CR 6102/703 D81642 A129,223406200,ADELAIDE Council,,REG,11/09/1986,,"The George Giffen (1882, 1889, 1929), Sir Edwin Smith (1929) and Mostyn Evan (1929) Grandstands are directly associated with the history and development of the Adelaide Oval and are the main viewing structures on South Australia's principal sporting venue. The grandstands commemorate three notable South Australian identities who were associated with the development of sport in this State, either as sportsmen or through their involvement with the SA Cricket Association and the establishment of the Adelaide Oval itself. The scale, detailing and alterations to the grandstands reflect the continual growth and changes required to satisfy the demands of sports spectators over a period of more than a century. (HSA 10/00)"
244540,1300,281-287 King William Street ADELAIDE,281-287,King William Street,,,ADELAIDE,Local and District Court (former Police Court),S,State,,,,Adelaide,10856,,1235,H0201235,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5760/599 T105101 T408,211601527,ADELAIDE Council,,REG,24/07/1980,,"The Local and District Court (former Police Court) is significant as one of the State's most important group of law buildings, forming a distinct precinct at the southern end of Adelaide's Victoria Square. It has direct associations with the other three courts in the vicinity, both physically and historically, and reflects the importance that colonial South Australia placed on its judiciary service and the administration of justice. An imposing classically inspired structure, it was completed in 1867 under the supervision of the Colonial Architect R G Thomas. It was originally designed to accommodate the Police Court, and also contained offices for the Commissioner and a residence for the Inspector of Metropolitan Police. With various alterations and additions it functioned in that capacity until 1891, when it became the Local and Insolvency Court. [Adapted from: Danvers Architects 'The Local and District Court Building, King William Street Adelaide: Conservation Study' December 1987]"
244191,1543,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,"Memorial to Sir Walter Watson Hughes, The University of Adelaide",S,State,,,,Adelaide,16928,,1512,H0201512,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E G,"CT 5685/769 H105100 S694,CT 6077/7 H105100 S1207",020575413*,ADELAIDE Council,,REG,11/11/1999,,"The memorial commemorates the life of Sir Walter Watson Hughes, a noted South Australian benefactor. Hughes made significant contributions to the economic development of the State, his foresight leading to the discovery of the Wallaroo mines. He also supported major cultural and educational activities, including the University of Adelaide. Hughes' association with the founding of the University is reinforced by the location of his memorial in front of the Mitchell Building, the first building to be erected on the grounds. The statue is the only known example in South Australia of the work of noted English sculptor Francis Williamson. (HSA Assessment Report 1999)"
244115,1522,Pennington Garden King William Road NORTH ADELAIDE,Pennington Garden,King William Road,,,NORTH ADELAIDE,"Women's War Memorial Garden, Cross of Sacrifice and Stone of Remembrance",S,State,,,,Adelaide,16182,,1490,H0201490,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,F,CR 6109/995 H106100 S1648,223406315,ADELAIDE Council,,REG,12/02/1998,,"The Memorial Garden was created in remembrance of those who died in World War One. Initiated by the women of South Australia, it is a reminder of the grief so many experienced as a result of the loss of their loved ones during the war. The Garden was designed by Herbert Baker, in conjunction with Sir Reginald Blomfield and Sir Edwin Lutyens. Sir Reginald Blomfield designed the Cross of Sacrifice. The Stone of Remembrance is from the design by Sir Edwin Lutyens. The Cross of Sacrifice and Stone of Remembrance are important as places highly valued by the community for their role as memorials, and as the site now used for Anzac Day services in Adelaide. (PJS 20/11/97)"
246812,1364,82-96 Wakefield Street ADELAIDE,82-96,Wakefield Street,,,ADELAIDE,Office (former Menz Biscuit Factory),S,State,,,,Adelaide,10816,,1322,H0201322,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5836/846 F16379 A5 - 10,205697008,ADELAIDE Council,,REG,5/04/1984,,"The Menz Biscuit Factory was built 1878 and reflects the growth of manufacturing in South Australia from the 1850s to the 20th century. It was associated with the Menz family and their successful business on this site until 1953. The factory is significant as an inner city factory building of which there are few surviving of this size, scale, age and attractiveness. Constructed of bluestone, it is a significant element in Wakefield Street, complementing the Wakefield Hotel in an area surrounded by large scale buildings. The place is also important for its association with Magdalena Menz, who was an example of nineteenth century women in business who took up the reins of management on the deaths of their husbands. (See also Ann Margaret Bickford of AM Bickford and Sons, once situated at 42-48 Currie Street.) (PJS 26/11/97)"
244183,1542,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,"Mitchell Building, The University of Adelaide",S,State,,,,Adelaide,10879,,1511,H0201511,14010,University,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5685/769 H105100 S694,020575413*,ADELAIDE Council,,REG,24/07/1980,,"The Mitchell Building, occupied in 1881 and officially opened in 1882, is of considerable historical significance as the first building of the University of Adelaide, which was South Australia's first university. It provided all teaching and administrative facilities, as well as housing for the University library, professors' offices, Council meetings and Commencement ceremonies, until completion of the Elder Conservatorium in 1900 and the Prince of Wales Building in 1902. It was named the Mitchell Building in 1961. The first phase of the building remains today as the best work of one of Adelaide's most outstanding colonial architects - William McMinn, who in a short career contributed significantly to Adelaide's built form and to design standards at a crucial period in the city's development. [Adapted from David Gilbert, Woodhead Australia - Architects 'The Mitchell Building, University of Adelaide Conservation Study' (1987)]"
263936,26337,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,Robert Burns Monument,S,State,,,,Adelaide,26395,,2403,H0202403,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E F,CR 5759/861 H105100 S510,,ADELAIDE Council,,REG,8/03/2013,,"The monument is significant as the work of the accomplished architectural sculptor William Maxwell, and the first significant sculpture to be crafted in Adelaide by a South Australian artist. It is of importance as a manifestation of the influence of the Scottish heritage of South Australia."
263937,26338,Victoria Square ADELAIDE,,Victoria Square,,,ADELAIDE,Captain Charles Sturt Monument,S,State,,,,Adelaide,26396,,2404,H0202404,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E G,CR 5779/247 F218073 A115,,ADELAIDE Council,,REG,8/03/2013,,"The monument to Captain Charles Sturt is of heritage value as a memorial to a significant colonist who completed some of the most noteworthy explorations in Australia and was an important South Australian public administrator. The fact that it was funded by public subscription indicates the regard in which Sturt was held. The location of Sturt's monument is also significant, being located in Victoria Square."
263939,26340,Victoria Square ADELAIDE,,Victoria Square,,,ADELAIDE,Charles Cameron Kingston Monument,S,State,,,,Adelaide,26398,,2406,H0202406,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E G,CR 5779/247 F218073 A117,,ADELAIDE Council,,REG,8/03/2013,,"The Monument to Charles Cameron Kingston commemorates the work and achievements of a significant South Australian, particularly Kingston's contribution to the formation of a federate Australia and his influence in drafting the Constitution of Australia. The location of the monument in Victoria Square is particularly apt because of his arrest there when preparing for a duel with a parliamentary critic and where he was later set upon by a prominent businessman."
263940,26341,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,Sir Samuel James Way Monument,S,State,,,,Adelaide,26399,,2407,H0202407,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E G,CT 0000/0000 H105100 ROAD RESERVE,,ADELAIDE Council,,REG,8/03/2013,,"The monument to Sir Samuel James Way, with its exaggerated plinth and fine bronze work by noted English sculptor R. A. Drury, commemorates the work and achievements of a significant South Australian, and a leading and influential citizen and jurist. The location of the monument outside the University of Adelaide on North Terrace is important given Way's influence on the development of the University and the legal profession."
263763,1642,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,Government House (main house and remaining perimeter walls of rear service courtyard),S,State,,,,Adelaide,10873,,1629,H0201629,14510,Government Head Office (Departmental),H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5760/637 H105100 S755,205745057,ADELAIDE Council,,REG,24/07/1980,,"The original portion of Government House was built in 1840 and designed by George S Kingston in the Georgian/Regency style. Because Government House has been primarily the home of all Governors since its completion in 1840 through to the present day, the residence, the grounds and its contents figure prominently in the social and political history of South Australia. As well as being the oldest public building in South Australia, it is also architecturally most significant as the finest example of a Georgian mansion in South Australia. (Condensed from 'Government House, Adelaide Conservation Study' 1986)"
246437,1674,10-14 St Johns Street ADELAIDE,41913,St Johns Street,,,ADELAIDE,St John's Church Hall and Rectory,S,State,,,,Adelaide,16174,,1674,H0201674,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E,CT 5845/619 F182303 A651,"0209140004, 0209140047",ADELAIDE Council,,REG,11/12/1997,,"The parish of St John's was initiated in 1839. The original St John's Church was the second Anglican church erected in Adelaide. The present building, which replaced the original building last century, is also a State Heritage Place. St John's Hall and Rectory are integral components of this significant complex. The hall, designed by Daniel Garlick, is of a traditional basilica form, while the Rectory is an elegant two-storey Victorian house."
246138,1295,16-24 Flinders Street ADELAIDE,16-24,Flinders Street,,,ADELAIDE,"Multicultural SA Offices (former Stow Memorial Church Manse, former Sanatorium, later Attorney-General's Building)",S,State,,,,Adelaide,10768,,1230,H0201230,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5821/221 F181674 A832,205397187,ADELAIDE Council,,REG,24/07/1980,,"The primary significance of the former Stow Memorial Church Manse, later known as the Attorney-General's building, lies in its intervening use as a private sanatorium under the ownership and control of Dr Timothy A Hynes. In 1901 Dr Hynes purchased the property from the Congregational Church, and commissioned the architectural firm of Woods Bagot to undertake extensive alterations and additions to the original (c 1869) Gothic-style manse. The sanatorium, the first of its kind in Adelaide to have the doctor residing in the building and always in attendance, was arranged, managed and equipped in the most up to date manner, the result of Hynes' overseas travel and study. The building was acquired by the South Australian Government in 1911 and has since accommodated a succession of State government departments. Architecturally, the building is significant as one of a series of institutional type buildings of similar colonnaded style designed by Woods and Bagot, principally for the Catholic Church, and is the grandest of the secular buildings of this style. Externally the building has undergone little alteration since 1901, the two storey brick addition to the north being the exception. Internally, the building has been extensively renovated, the present room layout being the result of award winning renovations in the 1970s. It is therefore the exterior of the building that is of the greatest significance, as its integrity is high. [Adapted from: Danvers Architects Pty Ltd 'Old Attorney General's Building Conservation Study' (December 1990)]"
246150,1304,182-188 Victoria Square ADELAIDE,182-188,Victoria Square,,,ADELAIDE,Reserve Bank of Australia,S,State,,,,Adelaide,16170,,1239,H0201239,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,D,CT 5453/227 D27841 A6,205421116,ADELAIDE Council,,REG,11/12/1997,,"The Reserve Bank is one of a number of buildings erected in Australia between 1955 and 1965 (generally for banks, insurance companies and government) which combined the use of new construction techniques with prestigious building materials. In South Australia, the Reserve Bank is a unique example of this genre. The confidence of the era is evident in the assured proportions of the building, and through the deliberate use of Australian marble, granite, timbers and fabrics. The Reserve Bank has been described as a 'conscious and prestigious example of the richness of Australia'."
244113,1559,Frome Road ADELAIDE,,Frome Road,,,ADELAIDE,"Rotunda, Adelaide Zoo",S,State,,,,Adelaide,13649,,1530,H0201530,18100,Historic Sites (unclassified),H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 6043/263 H105100 S590,205773058,ADELAIDE Council,,REG,11/09/1986,,"The rotunda was erected in 1884 as the result of a donation from Sir Thomas Elder, then President of the Royal Zoological Society and an important benefactor to many worthy causes during his lifetime. The Zoological Gardens first opened in 1883 and were the direct descendant of the earlier Acclimatization Society. The rotunda is thus strongly associated with an early prominent citizen and one of the early societies in Adelaide. Apart from being one of the oldest structures at the Zoo, it is also one of the largest rotundas in South Australia - compare it with the rotunda in Elder Park, Adelaide, (registered place 13410) also donated by Elder. The rotunda was made locally by G E Fulton. (PJS 18/11/97)"
264045,26986,South Terrace ADELAIDE,,South Terrace,,,ADELAIDE,"Shelter Shed, Princess Elizabeth Children's Playground",S,State,,,,Adelaide,26423,,2414,H0202414,16034,Shelter Shed,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A B,CR 6102/717 H105100 S6021,,ADELAIDE Council,,REG,7/03/2014,,"The Shelter Shed was built in 1929 as part of the Princess Elizabeth Children?s Playground on South Terrace, Adelaide. The playground was constructed following the Royal visit to Adelaide by the Duke and Duchess of York in May 1927, and is representative of both the playgrounds movement and the increasing recognition of children?s welfare and wellbeing during a period when supervised public playgrounds were developed for both play and personal improvement. The Playground has been in continuous use as a children?s playground for over 80 years, and alongside schools and kindergartens in the City, is one of Adelaide?s few civic places dedicated for children?s use."
244135,1686,King William Road ADELAIDE,,King William Road,,,ADELAIDE,"Former Torrens Training Depot, including Drill Hall and Parade Ground",S,State,,,,Adelaide,14617,,1691,H0201691,13500,Defence Facility - General,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A,CT 5948/489 F38386 A23,205743051,ADELAIDE Council,,REG,11/06/1998,,"The site of the Torrens Training Depot and Parade Ground has been associated in the public consciousness with military activity since 1893. Prior to 1893, the Military Parade Ground was located in the area which is now the South Australia Museum forecourt on North Terrace. The Parade Ground has been the mustering point for South Australian troops embarking for the Boer War, World War One and World War Two. It has also been regularly used as a review and parade ground and a meeting point for military commemorative services such as Anzac Day marches. It has been associated with various units, but most particularly the 10th Battalion which was originally the Adelaide Rifles (and known as the Royal South Australian Regiment). This Regiment has had a particularly illustrious career on the battle front: in Gallipoli and France in World War One, and in Tobruk and New Guinea in World War Two. The Torrens Training Depot was built in 1936 and is an excellent example of the Inter-War Stripped Classical style of architecture in Adelaide, particularly as interpreted by architects working for the Commonwealth Government. The strictly symmetrical design of the building and its low scale with simplified classical motifs and Art Deco decorative elements make this one of the most notable buildings in Adelaide of this style to be constructed pre World War Two. The internal arrangement of the building typifies the functional organisation of the Army and its physical requirements. All external detailing which is original to the 1936 building is significant. Internally the open unrestricted form of the drill hall is the most significant aspect. The topography of the Parade Ground indicates the previous use of this area as a quarry for stone and fill for the construction of government buildings, including Government House. [Adapted from Torrens Training Depot Conservation Plan (1992)]"
246105,1456,41 Pennington Terrace NORTH ADELAIDE,41,Pennington Terrace,,,NORTH ADELAIDE,Quaker (Society of Friends) Meeting House (A prefabricated 'Manning' House),S,State,,,,Adelaide,10864,,1420,H0201420,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5868/205 F183385 A113,222007005,ADELAIDE Council,,REG,29/05/1981,,"The Society of Friends (Quaker) Meeting House is extremely important to an understanding of the types of buildings imported during the earliest years of South Australia and the part played by prefabrication as a tool of colonisation. Manufactured by the noted prefabricator of 'portable colonial cottages', Henry Manning of London, the Meeting House arrived at Port Adelaide on 6 February 1840 aboard the ship 'Rajasthan'. It is one of the most sophisticated examples of prefabrication from this period and is of international importance to the development of this most important building technique. The building is testimony to Manning's high quality workmanship and his remarkable perception of climatic control (especially the use of verandahs, not supported, but tied down by the iron 'pillars'). The interior is remarkable for its originality; the pews are also by Manning, and are the only pieces of furniture made by him known to have survived. (Condensed from City of Adelaide Heritage Survey, 1984)."
244179,1540,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,South Australian Museum East Wing,S,State,,,,Adelaide,10763,,1509,H0201509,13020,Museum,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5759/681 H105100 S561,205754068,ADELAIDE Council,,REG,23/09/1982,,"The South Australian Museum's Eastern Wing is historically significant as the third of four wings planned in the 1870s to house what was then known as the South Australian Institute. The fourth wing planned to front North Terrace was never built. Officially opened in December 1915, it housed Natural History and Art Museums. In 1937 the Art Museum (ceramics, prints, weapons, coins and historical items) was transferred to the new Melrose Wing of the National Gallery of SA and in 1938 a Children's Museum opened in a portion of the space vacated. This notable innovation was funded by a Carnegie Corporation grant."
