OBJECTID,HERITAGENR,PARLOCATIO,STREETNR,STREETNAME,STREETTYPE,ADDRESS2,SUBURB,DETAILS,HERITAGECL,HERITAGE_1,HERITAGE_2,HERITAGE_3,LHPCLASSTY,LGADESC,SHRCODE,COUNCILREF,CODE,IDCODE,AS2482,AS2482DESC,LOCATIONAC,ACCURACYDE,SOURCEOFDA,INTERIMDAT,INTERIMPAR,AUTHORISAT,AUTHPARREF,POLYGONTYP,POLYGONT_1,LOCALITY,SECTION23S,SECTION16S,PLANPARCEL,VALUATIONS,DEVPLANDES,UNITNR,SHRSTATUSC,SHRSTATUSD,EXTENTOFLI,SIGNIFICAN
244179,1540,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,South Australian Museum East Wing,S,State,,,,Adelaide,10763,,1509,H0201509,13020,Museum,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5759/681 H105100 S561,0205754068,ADELAIDE Council,,REG,23/09/1982,,The South Australian Museum's Eastern Wing is historically significant as the third of four wings planned in the 1870s to house what was then known as the South Australian Institute. The fourth wing planned to front North Terrace was never built. Officia
244183,1542,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,"Mitchell Building, The University of Adelaide",S,State,,,,Adelaide,10879,,1511,H0201511,14010,University,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5685/769 H105100 S694,020575413*,ADELAIDE Council,,REG,24/07/1980,,"The Mitchell Building, occupied in 1881 and officially opened in 1882, is of considerable historical significance as the first building of the University of Adelaide, which was South Australia's first university. It provided all teaching and administrati"
244186,1544,Goodman Crescent ADELAIDE,,Goodman Crescent,,,ADELAIDE,"Memorial to Sir Thomas Elder, The University of Adelaide",S,State,,,,Adelaide,16927,,1513,H0201513,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E G,CT 5685/768 H105100 S693,020575413*,ADELAIDE Council,,REG,11/11/1999,,"This monumental bronze statue and pedestal commemorates the life of Sir Thomas Elder.  A founding member of Elder Smith and Co, Elder was one of South Australia's greatest benefactors, leaving bequests for workingmen's homes, the Art Gallery, hospitals a"
244184,1547,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,"Brookman Building, University of South Australia (former School of Mines and Industries, then SA Institute of Technology)",S,State,,,,Adelaide,10877,,1516,H0201516,14010,University,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5251/900 H105100 S593,0205770156,ADELAIDE Council,,REG,26/11/1981,,The Brookman Building represents the importance and growth of technical education in South Australia at the turn of the 20th Century. Its construction was a response to the need to provide education for emerging technical professions as a result of the S
244326,1616,59 King William Street ADELAIDE,59,King William Street,,,ADELAIDE,"Edmund Wright House (former Bank of South Australia Head Office, later Union Bank, then ANZ Bank)",S,State,,,,Adelaide,10858,,1598,H0201598,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5841/606 F181442 A600,0200564003,ADELAIDE Council,,REG,24/07/1980,,"Edmund Wright House, built in 1878 for the Bank of South Australia, is historically significant for its association with the development of financial institutions in South Australia, and in particular the Bank of South Australia, one of the earliest bank"
246120,1621,142-160 King William Street ADELAIDE,142-160,King William Street,,,ADELAIDE,"Medina Grand Adelaide Treasury [Hotel] (Former Treasury Building, including former Cabinet Room and Courtyard)",S,State,,,,Adelaide,10857,,1604,H0201604,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 6134/232 T105101 T236,020541600*,ADELAIDE Council,,REG,24/07/1980,,"The former Treasury Building was built in stages from 1839 to 1907, and from 1839 until the late 1960s stood at the centre of the State's administrative and governmental affairs. The building as it currently appears is principally post 1858, but one inte"
246164,1624,202-220 Victoria Square ADELAIDE,202-220,Victoria Square,,,ADELAIDE,Torrens Building,S,State,,,,Adelaide,10895,,1607,H0201607,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5896/686 D27841 A5,"0205730971, 0205733101",ADELAIDE Council,,REG,28/05/1981,,"The Torrens Building is one of the State's most notable surviving purpose-built Government office buildings.  Completed in 1881, it was the largest public building of its period and one of the largest buildings in the city.  Other government office build"
244531,1626,281-287 Victoria Square ADELAIDE,281-287,Victoria Square,,,ADELAIDE,Supreme Court (former Local and Insolvency Court),S,State,,,,Adelaide,10799,,1609,H0201609,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5760/599 T105101 T408,0211601527,ADELAIDE Council,,REG,24/07/1980,,"The Supreme Court is one of the most impressive of Adelaide's public buildings, reflecting the significance attached to the administration of justice in South Australia. Its historical significance rests on the fact that is was part of the expansion and"
244374,1628,Light Square ADELAIDE,,Light Square,,,ADELAIDE,"Colonel William Light's Grave and Monument, Light Square",S,State,,,,Adelaide,14139,,1611,H0201611,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 6102/705 D81642 A122,0201800004,ADELAIDE Council,,REG,27/09/1990,,"Colonel William Light was the Colony's first Surveyor-General and was given sole responsibility for selecting the site of Adelaide and preparing the City Plan in 1836-37, for which he has been much praised. He also designed the layout of main roads and s"
244422,1636,91-100 West Terrace ADELAIDE,91-100,West Terrace,,,ADELAIDE,"Archbishop's House - Catholic (formerly known as Bishop's Palace), Fence and Outbuilding",S,State,,,,Adelaide,13398,,1621,H0201621,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5358/422 F181132 A290,0201701903,ADELAIDE Council,,REG,11/09/1986,,"The Archbishop's House was built in 1845 to the design of the notable early architect George S Kingston. It was subsequently altered in 1860, 1882, 1918, 1935 and 1936.  Historically, it is associated with Dr. Murphy and has been the residence of all sub"
244416,1636,91-100 West Terrace ADELAIDE,91-100,West Terrace,,,ADELAIDE,"Archbishop's House - Catholic (formerly known as Bishop's Palace), Fence and Outbuilding",S,State,,,,Adelaide,13398,,1621,H0201621,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5358/422 F181132 A290,0201701903,ADELAIDE Council,,REG,11/09/1986,,"The Archbishop's House was built in 1845 to the design of the notable early architect George S Kingston. It was subsequently altered in 1860, 1882, 1918, 1935 and 1936.  Historically, it is associated with Dr. Murphy and has been the residence of all sub"
244369,1636,91-100 West Terrace ADELAIDE,91-100,West Terrace,,,ADELAIDE,"Archbishop's House - Catholic (formerly known as Bishop's Palace), Fence and Outbuilding",S,State,,,,Adelaide,13398,,1621,H0201621,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5358/422 F181132 A290,0201701903,ADELAIDE Council,,REG,11/09/1986,,"The Archbishop's House was built in 1845 to the design of the notable early architect George S Kingston. It was subsequently altered in 1860, 1882, 1918, 1935 and 1936.  Historically, it is associated with Dr. Murphy and has been the residence of all sub"
244368,1636,91-100 West Terrace ADELAIDE,91-100,West Terrace,,,ADELAIDE,"Archbishop's House - Catholic (formerly known as Bishop's Palace), Fence and Outbuilding",S,State,,,,Adelaide,13398,,1621,H0201621,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5358/422 F181132 A290,0201701903,ADELAIDE Council,,REG,11/09/1986,,"The Archbishop's House was built in 1845 to the design of the notable early architect George S Kingston. It was subsequently altered in 1860, 1882, 1918, 1935 and 1936.  Historically, it is associated with Dr. Murphy and has been the residence of all sub"
244190,1640,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,Old Parliament House,S,State,,,,Adelaide,10874,,1627,H0201627,14510,Government Head Office (Departmental),H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5754/434 H105100 S748,0200001104,ADELAIDE Council,,REG,28/05/1981,,"Constructed in stages between 1843 and 1875, Adelaide's Old Parliament House is of major historical significance both at the state and national level. The complex includes two walls of the original Council Chamber, dating from 1843, which was the first p"
246803,1676,239 South Terrace ADELAIDE,239,South Terrace,,,ADELAIDE,Adelaide City Park Motel (former Green Dragon Hotel),S,State,,,,Adelaide,13108,,1677,H0201677,10510,Hotel - Motel - Inn,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5460/518 F181907 A255,0209757258,ADELAIDE Council,,REG,11/09/1986,,"Built 1857 for John Mitten, a coach driver, the Green Dragon Hotel is one of a very few hotels in the City of Adelaide with a major part of its structure dating from this early period (see also the Rob Roy Hotel in Halifax Street, registered place 13434)"
246446,1677,75-79 Halifax Street ADELAIDE,75-79,Halifax Street,,,ADELAIDE,Chimney Stack and former Disinfector Building of former City Destructor Complex,S,State,,,,Adelaide,13455,,1679,H0201679,18100,Historic Sites (unclassified),H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E,"CT 5812/58 D55094 A4,CT 5812/68 D55398 A22","0208939818, 0208939850",ADELAIDE Council,,REG,30/03/1998,,"The City Destructor Complex was established in 1910, and exemplifies a maxim of its time, 'waste not, want not'. The Chimney and the disinfector building are the only surviving elements of the former complex, which once comprised a refuse destructor, a t"
246432,1677,75-79 Halifax Street ADELAIDE,75-79,Halifax Street,,,ADELAIDE,Chimney Stack and former Disinfector Building of former City Destructor Complex,S,State,,,,Adelaide,13455,,1679,H0201679,18100,Historic Sites (unclassified),H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E,"CT 5812/58 D55094 A4,CT 5812/68 D55398 A22","0208939818, 0208939850",ADELAIDE Council,,REG,30/03/1998,,"The City Destructor Complex was established in 1910, and exemplifies a maxim of its time, 'waste not, want not'. The Chimney and the disinfector building are the only surviving elements of the former complex, which once comprised a refuse destructor, a t"
244144,1556,Park Lands ADELAIDE,,Park Lands,,,ADELAIDE,"Palm House Conservatory, Adelaide Botanic Garden",S,State,,,,Adelaide,10850,,1527,H0201527,13020,Museum,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 5943/442 D66751 A101,0205780100,ADELAIDE Council,,REG,24/07/1980,,"The Adelaide Botanic Garden Palm House is a rare example of the larger iron and glass botanical houses of the mid-late 19th Century, made possible by the technological developments of the Industrial Revolution. 

It is an excellent example of a sophistic"
244113,1559,Frome Road ADELAIDE,,Frome Road,,,ADELAIDE,"Rotunda, Adelaide Zoo",S,State,,,,Adelaide,13649,,1530,H0201530,18100,Historic Sites (unclassified),H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CR 6043/263 H105100 S590,0205773058,ADELAIDE Council,,REG,11/09/1986,,"The rotunda was erected in 1884 as the result of a donation from Sir Thomas Elder, then President of the Royal Zoological Society and an important benefactor to many worthy causes during his lifetime.   The Zoological Gardens first opened in 1883 and wer"
264146,26488,284-286 South Terrace ADELAIDE,284-286,South Terrace,,,ADELAIDE,Magarey House,S,State,,,,Adelaide,26355,,2411,H0202411,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,G,CT 6105/990 D57371 A50,,ADELAIDE Council,,REG,10/05/2013,,"Magarey House on South Terrace, Adelaide is of heritage significance because of its association with the life and work of Dr Helen Mayo and the Mothers and Babies Health Association (MBHA) from 1938.  Dr Helen Mayo, in partnership with Miss Harriet Stirl"
244478,20653,226 Frome Street ADELAIDE,226,Frome Street,,,ADELAIDE,Dwelling ('Elder Mews') (former Adelaide Workmen's Homes),S,State,,,,Adelaide,10781,,1908,H0201908,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5674/507 F181566 A724,020723420*,ADELAIDE Council,,REG,26/11/1981,,"The Elder Mews cottages are significant for being built by Adelaide Workmen's Homes, one of many South Australian organisations that benefited from the philanthropy of Sir Thomas Elder, who bequeathed 25000 pounds to establish the institution. Its aim wa"
263936,26337,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,Robert Burns Monument,S,State,,,,Adelaide,26395,,2403,H0202403,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E F,CR 5759/861 H105100 S510,,ADELAIDE Council,,REG,8/03/2013,,"The monument is significant as the work of the accomplished architectural sculptor William Maxwell, and the first significant sculpture to be crafted in Adelaide by a South Australian artist.  It is of importance as a manifestation of the influence of th"
263940,26341,North Terrace ADELAIDE,,North Terrace,,,ADELAIDE,Sir Samuel James Way Monument,S,State,,,,Adelaide,26399,,2407,H0202407,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E G,CT 0000/0000 H105100 ROAD RESERVE,,ADELAIDE Council,,REG,8/03/2013,,"The monument to Sir Samuel James Way, with its exaggerated plinth and fine bronze work by noted English sculptor R. A. Drury, commemorates the work and achievements of a significant South Australian, and a leading and influential citizen and jurist. The"
246150,1304,182-188 Victoria Square ADELAIDE,182-188,Victoria Square,,,ADELAIDE,Reserve Bank of Australia,S,State,,,,Adelaide,16170,,1239,H0201239,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,D,CT 5453/227 D27841 A6,0205421116,ADELAIDE Council,,REG,11/12/1997,,"The Reserve Bank is one of a number of buildings erected in Australia between 1955 and 1965 (generally for banks, insurance companies and government) which combined the use of new construction techniques with prestigious building materials.  In South Aus"
239211,20497,Gaol Road ADELAIDE,,Gaol Road,,,ADELAIDE,"Former Powder Magazine Keeper's Residence, Water Tank, Toilet, Fence, Garden and Curtilage",S,State,,,,Adelaide,20798,,1907,H0201907,14500,Government Facility - General,H,high level confidence,SHB,,,,,B,Building footprint,,,B,CR 5760/638 H105100 S1203,"0201812005, 0201812507",ADELAIDE Council,,REG,23/02/2006,,The former powder magazine keeper's cottage is a rare example of an on-site residence for the manager of a powder magazine which provides information about a now extinct vocation and way of life. It also has significant associations with the City of Adel
244494,20655,230 Frome Street ADELAIDE,230,Frome Street,,,ADELAIDE,Dwelling ('Elder Mews') (former Adelaide Workmen's Homes),S,State,,,,Adelaide,10779,,1910,H0201910,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5610/96 F181564 A722,0207234189,ADELAIDE Council,,REG,26/11/1981,,"The Elder Mews cottages are significant for being built by Adelaide Workmen's Homes, one of many South Australian organisations that benefited from the philanthropy of Sir Thomas Elder, who bequeathed 25000 pounds to establish the institution. Its aim wa"
246138,1295,16-24 Flinders Street ADELAIDE,16-24,Flinders Street,,,ADELAIDE,"Multicultural SA Offices (former Stow Memorial Church Manse, former Sanatorium, later Attorney-General's Building)",S,State,,,,Adelaide,10768,,1230,H0201230,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5821/221 F181674 A832,0205397187,ADELAIDE Council,,REG,24/07/1980,,"The primary significance of the former Stow Memorial Church Manse, later known as the Attorney-General's building, lies in its intervening use as a private sanatorium under the ownership and control of Dr Timothy A Hynes. In 1901 Dr Hynes purchased the p"
246437,1674,10-14 St Johns Street ADELAIDE,10-14,St Johns Street,,,ADELAIDE,St John's Church Hall and Rectory,S,State,,,,Adelaide,16174,,1674,H0201674,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E,CT 5845/619 F182303 A651,"0209140004, 0209140047",ADELAIDE Council,,REG,11/12/1997,,"The parish of St John's was initiated in 1839.  The original St John's Church was the second Anglican church erected in Adelaide.  The present building, which replaced the original building last century, is also a State Heritage Place. St John's Hall and"
246428,1674,10-14 St Johns Street ADELAIDE,10-14,St Johns Street,,,ADELAIDE,St John's Church Hall and Rectory,S,State,,,,Adelaide,16174,,1674,H0201674,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E,CT 5845/619 F182303 A651,"0209140004, 0209140047",ADELAIDE Council,,REG,11/12/1997,,"The parish of St John's was initiated in 1839.  The original St John's Church was the second Anglican church erected in Adelaide.  The present building, which replaced the original building last century, is also a State Heritage Place. St John's Hall and"
244441,1365,221 Wakefield Street ADELAIDE,221,Wakefield Street,,,ADELAIDE,Office (former Our Boys Institute Building) [facade only],S,State,,,,Adelaide,10890,,1325,H0201325,14040,Secondary School/College,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5799/369 F181570 A728,0207110012,ADELAIDE Council,,REG,24/07/1980,,"The former Our Boys Institute building is of heritage significance because of its association with the Our Boys Institute movement. Modelled on and supported by the Adelaide Branch of the YMCA, the OBI fostered the physical and mental health of 13 to 18"
263937,26338,Victoria Square ADELAIDE,,Victoria Square,,,ADELAIDE,Captain Charles Sturt Monument,S,State,,,,Adelaide,26396,,2404,H0202404,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E G,CR 5779/247 F218073 A115,,ADELAIDE Council,,REG,8/03/2013,,The monument to Captain Charles Sturt is of heritage value as a memorial to a significant colonist who completed some of the most noteworthy explorations in Australia and was an important South Australian public administrator. The fact that it was funded
263775,26252,Victoria Square ADELAIDE,,Victoria Square,,,ADELAIDE,John Dowie's Three Rivers Fountain,S,State,,,,Adelaide,26375,,2397,H0202397,44000,General Inland Water Features,H,high level confidence,SHB,,,,,D,"item has been digitised (generally because it doesn't exist in a DCDB parcel, eg. bridge",ADELAIDE,,E G,CR 5779/247 F218073 A117,,,,REG,9/03/2012,,"The Three Rivers Fountains is of heritage significance because it demonstrates a high degree of creative, aesthetic and technical accomplishment, and because it was produced as a major work by a South Australian sculptor (John Dowie) of national standing"
263939,26340,Victoria Square ADELAIDE,,Victoria Square,,,ADELAIDE,Charles Cameron Kingston Monument,S,State,,,,Adelaide,26398,,2406,H0202406,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E G,CR 5779/247 F218073 A117,,ADELAIDE Council,,REG,8/03/2013,,"The Monument to Charles Cameron Kingston commemorates the work and achievements of a significant South Australian, particularly Kingston's contribution to the formation of a federate Australia and his influence in drafting the Constitution of Australia."
244355,1283,27 Currie Street ADELAIDE,27,Currie Street,,,ADELAIDE,Elder House Offices,S,State,,,,Adelaide,11655,,1216,H0201216,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 6130/116 F181406 A564,CT 6130/118 F181405 A563",0200887005,ADELAIDE Council,,REG,5/04/1984,,"Built in 1937-1940, Elder House is of high historical significance for its long association with one of South Australia's most successful business houses, and the prominent families that established and expanded the Company over three generations. It has"
244354,1283,27 Currie Street ADELAIDE,27,Currie Street,,,ADELAIDE,Elder House Offices,S,State,,,,Adelaide,11655,,1216,H0201216,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 6130/116 F181406 A564,CT 6130/118 F181405 A563",0200887005,ADELAIDE Council,,REG,5/04/1984,,"Built in 1937-1940, Elder House is of high historical significance for its long association with one of South Australia's most successful business houses, and the prominent families that established and expanded the Company over three generations. It has"
246128,1299,141 King William Street ADELAIDE,141,King William Street,,,ADELAIDE,"Adelaide General Post Office (GPO), including the original 1872 building, remaining 1893 extensions, former Telephone Exchange (1907) and its 1914 extension",S,State,,,,Adelaide,10860,,1234,H0201234,11510,Business House - Offices,L,low level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 6084/525 D86151 A807,CT 6091/763 D86151 A801,CT 6122/319 D86151 A800","0201310005, 0201311008",ADELAIDE Council,,REG,24/07/1980,,"Opened in 1872, the Adelaide GPO was one of South Australia's most important public buildings, and represents the critical role played by postal, telegraphic and telephonic communications in the development of the state.

The scale and impressive archite"
246121,1299,141 King William Street ADELAIDE,141,King William Street,,,ADELAIDE,"Adelaide General Post Office (GPO), including the original 1872 building, remaining 1893 extensions, former Telephone Exchange (1907) and its 1914 extension",S,State,,,,Adelaide,10860,,1234,H0201234,11510,Business House - Offices,L,low level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 6084/525 D86151 A807,CT 6091/763 D86151 A801,CT 6122/319 D86151 A800","0201310005, 0201311008",ADELAIDE Council,,REG,24/07/1980,,"Opened in 1872, the Adelaide GPO was one of South Australia's most important public buildings, and represents the critical role played by postal, telegraphic and telephonic communications in the development of the state.

The scale and impressive archite"
246151,1324,65-69 Flinders Street ADELAIDE,65-69,Flinders Street,,,ADELAIDE,Baptist Church Office - former Manse,S,State,,,,Adelaide,10801,,1260,H0201260,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A E,CT 5461/420 F18084 A51,0205470006,ADELAIDE Council,,REG,11/12/1997,,"Flinders Street Baptist Church was completed in 1863 and is a State Heritage Place. Mead Hall was erected in 1867/70, and the manse in 1877.  The Church, the hall and the manse form an impressive group of ecclesiastical buildings, the integrity of which"
244203,1338,301-307 North Terrace ADELAIDE,301-307,North Terrace,,,ADELAIDE,Dwelling ('Botanic Chambers'),S,State,,,,Adelaide,10848,,1282,H0201282,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5614/736 S6255 U1,CT 5614/737 S6255 U2,CT 5614/738 S6255 U3,CT 5614/739 S6255 U4,CT 5614/740 S6255 UCP,CT 5614/743 S6495 U2,CT 5614/745 S6495 U3,CT 5614/744 S6495 U4,CT 5614/746 S6495 UCP,CT 5614/742 S6495 U1,CT 5616/533 S6496 U1,CT 5616/534 S6496 U2,","0203386441, 0203386564,0203386572,0203386580,0203386599,0203386601,0203387006,0203387057,0203387102,0203387153,0203387209,020338725*,0203387305,0203387356,0203387401",ADELAIDE Council,,REG,26/11/1981,,"The Botanic Chambers, along with the associated Botanic Hotel, have very high architectural significance both for their form and style, and for their connection with the Architect, Michael McMullen of whose work they are perhaps the best surviving exampl"
244202,1338,301-307 North Terrace ADELAIDE,301-307,North Terrace,,,ADELAIDE,Dwelling ('Botanic Chambers'),S,State,,,,Adelaide,10848,,1282,H0201282,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5614/736 S6255 U1,CT 5614/737 S6255 U2,CT 5614/738 S6255 U3,CT 5614/739 S6255 U4,CT 5614/740 S6255 UCP,CT 5614/743 S6495 U2,CT 5614/745 S6495 U3,CT 5614/744 S6495 U4,CT 5614/746 S6495 UCP,CT 5614/742 S6495 U1,CT 5616/533 S6496 U1,CT 5616/534 S6496 U2,","0203386441, 0203386564,0203386572,0203386580,0203386599,0203386601,0203387006,0203387057,0203387102,0203387153,0203387209,020338725*,0203387305,0203387356,0203387401",ADELAIDE Council,,REG,26/11/1981,,"The Botanic Chambers, along with the associated Botanic Hotel, have very high architectural significance both for their form and style, and for their connection with the Architect, Michael McMullen of whose work they are perhaps the best surviving exampl"
244200,1338,301-307 North Terrace ADELAIDE,301-307,North Terrace,,,ADELAIDE,Dwelling ('Botanic Chambers'),S,State,,,,Adelaide,10848,,1282,H0201282,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5614/736 S6255 U1,CT 5614/737 S6255 U2,CT 5614/738 S6255 U3,CT 5614/739 S6255 U4,CT 5614/740 S6255 UCP,CT 5614/743 S6495 U2,CT 5614/745 S6495 U3,CT 5614/744 S6495 U4,CT 5614/746 S6495 UCP,CT 5614/742 S6495 U1,CT 5616/533 S6496 U1,CT 5616/534 S6496 U2,","0203386441, 0203386564,0203386572,0203386580,0203386599,0203386601,0203387006,0203387057,0203387102,0203387153,0203387209,020338725*,0203387305,0203387356,0203387401",ADELAIDE Council,,REG,26/11/1981,,"The Botanic Chambers, along with the associated Botanic Hotel, have very high architectural significance both for their form and style, and for their connection with the Architect, Michael McMullen of whose work they are perhaps the best surviving exampl"
244199,1338,301-307 North Terrace ADELAIDE,301-307,North Terrace,,,ADELAIDE,Dwelling ('Botanic Chambers'),S,State,,,,Adelaide,10848,,1282,H0201282,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5614/736 S6255 U1,CT 5614/737 S6255 U2,CT 5614/738 S6255 U3,CT 5614/739 S6255 U4,CT 5614/740 S6255 UCP,CT 5614/743 S6495 U2,CT 5614/745 S6495 U3,CT 5614/744 S6495 U4,CT 5614/746 S6495 UCP,CT 5614/742 S6495 U1,CT 5616/533 S6496 U1,CT 5616/534 S6496 U2,","0203386441, 0203386564,0203386572,0203386580,0203386599,0203386601,0203387006,0203387057,0203387102,0203387153,0203387209,020338725*,0203387305,0203387356,0203387401",ADELAIDE Council,,REG,26/11/1981,,"The Botanic Chambers, along with the associated Botanic Hotel, have very high architectural significance both for their form and style, and for their connection with the Architect, Michael McMullen of whose work they are perhaps the best surviving exampl"
244198,1338,301-307 North Terrace ADELAIDE,301-307,North Terrace,,,ADELAIDE,Dwelling ('Botanic Chambers'),S,State,,,,Adelaide,10848,,1282,H0201282,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5614/736 S6255 U1,CT 5614/737 S6255 U2,CT 5614/738 S6255 U3,CT 5614/739 S6255 U4,CT 5614/740 S6255 UCP,CT 5614/743 S6495 U2,CT 5614/745 S6495 U3,CT 5614/744 S6495 U4,CT 5614/746 S6495 UCP,CT 5614/742 S6495 U1,CT 5616/533 S6496 U1,CT 5616/534 S6496 U2,","0203386441, 0203386564,0203386572,0203386580,0203386599,0203386601,0203387006,0203387057,0203387102,0203387153,0203387209,020338725*,0203387305,0203387356,0203387401",ADELAIDE Council,,REG,26/11/1981,,"The Botanic Chambers, along with the associated Botanic Hotel, have very high architectural significance both for their form and style, and for their connection with the Architect, Michael McMullen of whose work they are perhaps the best surviving exampl"
244197,1338,301-307 North Terrace ADELAIDE,301-307,North Terrace,,,ADELAIDE,Dwelling ('Botanic Chambers'),S,State,,,,Adelaide,10848,,1282,H0201282,14560,Law Courts,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5614/736 S6255 U1,CT 5614/737 S6255 U2,CT 5614/738 S6255 U3,CT 5614/739 S6255 U4,CT 5614/740 S6255 UCP,CT 5614/743 S6495 U2,CT 5614/745 S6495 U3,CT 5614/744 S6495 U4,CT 5614/746 S6495 UCP,CT 5614/742 S6495 U1,CT 5616/533 S6496 U1,CT 5616/534 S6496 U2,","0203386441, 0203386564,0203386572,0203386580,0203386599,0203386601,0203387006,0203387057,0203387102,0203387153,0203387209,020338725*,0203387305,0203387356,0203387401",ADELAIDE Council,,REG,26/11/1981,,"The Botanic Chambers, along with the associated Botanic Hotel, have very high architectural significance both for their form and style, and for their connection with the Architect, Michael McMullen of whose work they are perhaps the best surviving exampl"
263776,26253,Victoria Square ADELAIDE,,Victoria Square,,,ADELAIDE,Statue of Queen Victoria,S,State,,,,Adelaide,26388,,2398,H0202398,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,,,ADELAIDE,,E G,CT 0000/0000,,,,REG,9/03/2012,,"The statue of Queen Victoria is a place of State heritage significance. It demonstrates a high degree of creative and technical accomplishment, and is intrinsically related to the heritage of Tarndanyangga/Victoria Square, and the City of Adelaide. The c"
