id,Record URL,XML,Name,Title,Publication,Description,Summary,Subject,Image,Series
b20582286,http://www.catalog.slsa.sa.gov.au/record=b2058228,http://www.catalog.slsa.sa.gov.au/xrecord=b2058228,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1924,Photograph  14.1 cm x 8.3 cm,"Waymouth Street, Adelaide, north side, on a wet May 17th, 1924. A two storey bluestone building with a verandah and iron lace is on the right. On the left, McPherson's Machinery Merchants is opposite Cannon Street. For alterations to these buildings made in July 1929, see B 3425","Architecture -- South Australia -- Adelaide;Waymouth Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/02250/B2243.jpg,177
b20582298,http://www.catalog.slsa.sa.gov.au/record=b2058229,http://www.catalog.slsa.sa.gov.au/xrecord=b2058229,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1926,Photograph  13.9 cm x 7.9 cm,"[General description] The facade of McPherson's Iron and Machinery Merchants is built of brick with a decorative pediment and features six arched windows on the second storey. At street level is a row of plate glass shop windows with leaded inserts at the top. Three types of transport are parked at the kerb: A Tourer motor car, a motorcycle with a sidecar and a horse and cart. [On back of photograph] 'Acres 177 & 176 / Waymouth Street, north side / April 21, 1926. / For view of McPherson's and the premises next door east as they opened before the alterations effected in 1924 and 1925 see B 2243 and B 2553. Near side of McPherson's is 31 1/2 yards east of Light Square. Far side of shop fronts is 63 yards east of Light Square, and a little to the right is Gilles Arcade. The premises between the shop fronts and Gilles Arcade were demolished in 1932. For new building see B 6395. The front of McPherson's building was remodelled prior to 1939. For view made in 1954, see B 12979.'","McPherson's Limited (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/03500/B3425.jpg,177
b20582328,http://www.catalog.slsa.sa.gov.au/record=b2058232,http://www.catalog.slsa.sa.gov.au/xrecord=b2058232,"Walker, Gordon, photographer",Light Square,1929,Photograph  15.8 cm x 21.5 cm;RESERVE 4 [glass plate negative],"Light Square, east side, September 23rd 1929, frontage of building is 25 yards",,http://images.slsa.sa.gov.au/mpcimg/10500/B10367.jpg,177
b20582304,http://www.catalog.slsa.sa.gov.au/record=b2058230,http://www.catalog.slsa.sa.gov.au/xrecord=b2058230,"State Library of South Australia, photographer",Light Square,1932,Photograph  14.1 cm x 8.1 cm,"Light Square, east side, January 4th 1932, frontage of building is 25 yards",,http://images.slsa.sa.gov.au/mpcimg/06250/B6060.jpg,177
b20582316,http://www.catalog.slsa.sa.gov.au/record=b2058231,http://www.catalog.slsa.sa.gov.au/xrecord=b2058231,"State Library of South Australia, photographer",Waymouth Street,1937,Photograph  13.5 cm x 8.0 cm,"Waymouth Street, north side, June 28th 1937, left side of centre building is 16.5 yards east of Light Square and frontage is 14.5 yards",,http://images.slsa.sa.gov.au/mpcimg/07250/B7063.jpg,177
b20582134,http://www.catalog.slsa.sa.gov.au/record=b2058213,http://www.catalog.slsa.sa.gov.au/xrecord=b2058213,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1925,Photograph  14.3 cm x 8.3 cm,"Waymouth Street, Adelaide, north side, on February 18th, 1925. Workmen are busy making alterations to a row of two storey houses. The left side of the houses is 20 Yards west of Gilles Arcade, and the extreme right of the view is 14 yards east of the arcade. See B 3425 for a photo taken after alterations completed","Adelaide (S. Aust.) -- Buildings, structures, etc;Waymouth Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/02750/B2553.jpg,176
b2058216x,http://www.catalog.slsa.sa.gov.au/record=b2058216,http://www.catalog.slsa.sa.gov.au/xrecord=b2058216,"State Library of South Australia, photographer",Waymouth Street,1934,photograph  13.8 cm x 8.2 cm,"McPherson's building, Waymouth Street, north side, January 9th 1934, frontage of building is 36 yards",,http://images.slsa.sa.gov.au/mpcimg/06500/B6395.jpg,176
b20582171,http://www.catalog.slsa.sa.gov.au/record=b2058217,http://www.catalog.slsa.sa.gov.au/xrecord=b2058217,"State Library of South Australia, photographer",Waymouth Street,1936,Photograph  21.5 cm x 16.3 cm,"Waymouth Street, north side, April 28th 1936",,http://images.slsa.sa.gov.au/mpcimg/07000/B6865.jpg,176
b20582183,http://www.catalog.slsa.sa.gov.au/record=b2058218,http://www.catalog.slsa.sa.gov.au/xrecord=b2058218,"State Library of South Australia, photographer",Waymouth Street,1936,Photograph  21.5 cm x 16.3 cm,"Waymouth Street, north side, April 28th 1936",,http://images.slsa.sa.gov.au/mpcimg/07000/B6866.jpg,176
b20582195,http://www.catalog.slsa.sa.gov.au/record=b2058219,http://www.catalog.slsa.sa.gov.au/xrecord=b2058219,"State Library of South Australia, photographer",Waymouth Street,1937,Photograph  14.2 cm x 8.3 cm,"Waymouth Street, north side, May 10th 1937",,http://images.slsa.sa.gov.au/mpcimg/07250/B7041.jpg,176
b20581993,http://www.catalog.slsa.sa.gov.au/record=b2058199,http://www.catalog.slsa.sa.gov.au/xrecord=b2058199,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1923,Photograph  14.2 cm x 8.2 cm,"Waymouth Street, Adelaide, north side, April 9th 1923.  The left side of Bickford's is 11 yards east of Young Street and right side of Cox and Witherick's Coach Builders premises is 45 yards east of Young Street.  The verandah was removed and doors on upper floor were converted into a window in May 1923",,http://images.slsa.sa.gov.au/mpcimg/01500/B1315.jpg,175
b20582006,http://www.catalog.slsa.sa.gov.au/record=b2058200,http://www.catalog.slsa.sa.gov.au/xrecord=b2058200,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1923,Photograph  8 cm x 13.6 cm,"Waymouth Street, Adelaide, north side, on November 1st, 1923. The view features the Bickfords Cordial Factory. This business was founded by William Bickford soon after his arrival in South Australia in 1839. After his death in 1850 his family carried on the business, which became known as A.M. Bickford & Sons. In 1874, after the acquisition of the South Australian Cordial and Aerated Water Factory, at these Waymouth Street premises, the company began producing superior cordials and aerated drinks. Bickford's premises stand directly opposite Young Street",,http://images.slsa.sa.gov.au/mpcimg/02000/B1837.jpg,175
b20582018,http://www.catalog.slsa.sa.gov.au/record=b2058201,http://www.catalog.slsa.sa.gov.au/xrecord=b2058201,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1925,Photograph  14.4 cm x 8.2 cm,"Waymouth Street, Adelaide, north side, on August 19th, 1925. In the centre is Vivian Lewis Limited Car dealership, with an early petrol bowser at the kerb. The left side of Lewis' premises is 25 yards east of Young Street and right side is 46 yards","Motor industry -- South Australia -- Adelaide;Waymouth Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/03000/B2818.jpg,175
b20581890,http://www.catalog.slsa.sa.gov.au/record=b2058189,http://www.catalog.slsa.sa.gov.au/xrecord=b2058189,,"Waymouth Street, Adelaide",1922,Photograph  13.9 cm x 7.9 cm,"Waymouth Street, Adelaide, north side, July 12th 1922.  On the extreme left is Alfred Masonic Buildings.  The door on the extreme left is 39 yards west of Bentham Street.  The buildings to the right of a point 1 1/2 inches from the left hand side of the photo were demolished around September 1923.  Compare with B 2051",,http://images.slsa.sa.gov.au/mpcimg/01000/B912.jpg,174
b20581907,http://www.catalog.slsa.sa.gov.au/record=b2058190,http://www.catalog.slsa.sa.gov.au/xrecord=b2058190,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1923,Photograph  13.9 cm x 8.9 cm,"Waymouth Street, Adelaide, north side, west of Topham Street, on June 19th 1923. The demolition of the two buildings in the centre was completed around September, 1923. For a view of the premises subsequently erected see B 2051. The door on the extreme left is 39 yards west of Bentham Street. Colton's sign is 25 yards west of Bentham Street",,http://images.slsa.sa.gov.au/mpcimg/01500/B1455.jpg,174
b20581932,http://www.catalog.slsa.sa.gov.au/record=b2058193,http://www.catalog.slsa.sa.gov.au/xrecord=b2058193,"Potts, F. A., photographer",Waymouth Street,1927,Photograph  14.3 cm x 8 cm,"Waymouth Street, north side",,http://images.slsa.sa.gov.au/mpcimg/09750/B9597.jpg,174
b20581944,http://www.catalog.slsa.sa.gov.au/record=b2058194,http://www.catalog.slsa.sa.gov.au/xrecord=b2058194,"Potts, F. A., photographer",Waymouth Street,1927,Photograph  14.3 cm x 8 cm,"Waymouth Street, north side",,http://images.slsa.sa.gov.au/mpcimg/09750/B9600.jpg,174
b20581919,http://www.catalog.slsa.sa.gov.au/record=b2058191,http://www.catalog.slsa.sa.gov.au/xrecord=b2058191,"State Library of South Australia, photographer",FIAT tourer in Waymouth Street,1930,Photograph  13.9 cm x 8.2 cm,"Late 1926 10.4 hp Fiat tourer parked outside the office of M.F. Hamblett, Land and Estate Agent, Waymouth Street, north side, 29 September 1930. Right side of centre building is 34 yards west of Topham Street and frontage is 6 yards. The Fiat, registration number 68430 was first registered to Headley George Wyatt, electrical fitter, of 29 Marion Place, Prospect.","Hamblett, Maurice Frederick, 1890-1954;Real estate agents -- South Australia;Fiat tourer automobile",http://images.slsa.sa.gov.au/mpcimg/06000/B5865.jpg,174
b20581920,http://www.catalog.slsa.sa.gov.au/record=b2058192,http://www.catalog.slsa.sa.gov.au/xrecord=b2058192,"State Library of South Australia, photographer",Waymouth Street,1939,Photograph  14 cm x  8 cm,"Waymouth Street, north side, August 17th 1939, right side of centre building is 34 yards west of Topham Street and frontage is 7 yards",,http://images.slsa.sa.gov.au/mpcimg/09000/B8751.jpg,174
b20581750,http://www.catalog.slsa.sa.gov.au/record=b2058175,http://www.catalog.slsa.sa.gov.au/xrecord=b2058175,,"Waymouth Street, Adelaide",1922,Photograph  14.2 cm x 8.3 cm,"Waymouth Street, Adelaide, north side, July 12th 1922. This building was demolished in 1923.  For a view of the premises subsequently erected, see B 2051",,http://images.slsa.sa.gov.au/mpcimg/01000/B909.jpg,173
b20581762,http://www.catalog.slsa.sa.gov.au/record=b2058176,http://www.catalog.slsa.sa.gov.au/xrecord=b2058176,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1923,Photograph  13.9 cm x 8.9 cm,"Waymouth Street, Adelaide, north side, on June 19th 1923, just prior to its demolition. According to the 'Advertiser', July 21, 1923, this building was erected around 1893 and used by John Reid for livery stables. For the building subsequently erected on this site, see B 2280 and B 2281. The far side of Waymouth Motor Company's is 291/2 yards east of Topham Street",,http://images.slsa.sa.gov.au/mpcimg/01500/B1454.jpg,173
b20581774,http://www.catalog.slsa.sa.gov.au/record=b2058177,http://www.catalog.slsa.sa.gov.au/xrecord=b2058177,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1924,Photograph  14.1 cm x 8.0 cm,"West corner of Waymouth and Topham Streets, Adelaide, taken on February 12th, 1924. This building, the premises of Colton, Palmer & Preston Ltd., was erected late in 1923. For views of the premises formerly on the site, see B 909, B 912 and B 1455. The extreme left is 30 yards west of Topham Street","Factories -- South Australia -- Adelaide;Waymouth Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/02250/B2051.jpg,173
b20581798,http://www.catalog.slsa.sa.gov.au/record=b2058179,http://www.catalog.slsa.sa.gov.au/xrecord=b2058179,"State Library of South Australia, photographer",Waymouth Street,1924,Photograph  14.1 cm x 8.3 cm,East corner of Waymouth Street and Topham Street,,http://images.slsa.sa.gov.au/mpcimg/02500/B2281.jpg,173
b20581804,http://www.catalog.slsa.sa.gov.au/record=b2058180,http://www.catalog.slsa.sa.gov.au/xrecord=b2058180,"State Library of South Australia, photographer","Topham Street, Adelaide",1926,Photograph  13.6 cm x 7.9 cm,"[General description] Looking south down Topham Street, across the Waymouth Street intersection and further down Bentham Street. A building on Franklin Street can be seen in the distance. On the right is a three storey brick building with a tower which is the premises of Colton, Palmer & Preston Ltd. [On back of photograph] 'Acre 173 / Topham Street, west side / June 6th 1926 / The three and four story portions of Colton's building were erected in 1925 on a site formerly occupied by a corrugated iron structure. Near side of four story part marks the north side of the new building and is 71.5 yards north of Waymouth Street. Far side of three story part is 35 yards north of Waymouth Street.'","Colton, Palmer & Preston",http://images.slsa.sa.gov.au/mpcimg/03750/B3504.jpg,173
b20581592,http://www.catalog.slsa.sa.gov.au/record=b2058159,http://www.catalog.slsa.sa.gov.au/xrecord=b2058159,"State Library of South Australia, photographer","Waymouth Street, Adelaide",1924,Photograph  14.1 cm x 8.0 cm,"Waymouth Street, Adelaide, north side, on February 8th,1924, looking from a point opposite Anster Avenue. In the centre is the newly built Albion House. For a view of the earlier premises on this site, see B 42. In the foreground is an early Ford truck [the logo on top of its radiator dates from 1906-1910]","Trucks -- South Australia -- Adelaide;Ford trucks;Adelaide (S. Aust.) -- Buildings, structures, etc",http://images.slsa.sa.gov.au/mpcimg/02250/B2040.jpg,172
b20581658,http://www.catalog.slsa.sa.gov.au/record=b2058165,http://www.catalog.slsa.sa.gov.au/xrecord=b2058165,"State Library of South Australia, photographer",Anster Street,1934,Photograph  14.0 cm x 7.8 cm,"Anster Street, west side, August 10th 1934",,http://images.slsa.sa.gov.au/mpcimg/06750/B6615.jpg,172
b20581646,http://www.catalog.slsa.sa.gov.au/record=b2058164,http://www.catalog.slsa.sa.gov.au/xrecord=b2058164,"State Library of South Australia, photographer",Anster Street,1935,Photograph  14.0 cm x 7.8 cm,"Anster Street, west side, January 18th 1935",,http://images.slsa.sa.gov.au/mpcimg/06750/B6601.jpg,172
b2058166x,http://www.catalog.slsa.sa.gov.au/record=b2058166,http://www.catalog.slsa.sa.gov.au/xrecord=b2058166,,"Hoadley's Chocolates, 30 Waymouth Street",1935,Photograph  8.3 cm x 5.7 cm,"Waymouth Street, north side, to left of image is Anstey Chambers, with Hoadley's Chocolates Ltd centre, and R. Montgomery & Co., Cork Merchants and Importers on the right. left side of Hoadleys is 8.5 yards east of Anster Street and frontage is 6 yards",,http://images.slsa.sa.gov.au/mpcimg/06750/B6720.jpg,172
b20581671,http://www.catalog.slsa.sa.gov.au/record=b2058167,http://www.catalog.slsa.sa.gov.au/xrecord=b2058167,"State Library of South Australia, photographer",Anster Street,1935,Photograph  13.8 cm x 7.8 cm,"Anster Street, west side, November 25th 1935, far side of Finlayson's is 29.5 yards north of Waymouth Street and frontage is 20 yards",,http://images.slsa.sa.gov.au/mpcimg/06750/B6736.jpg,172
b20581683,http://www.catalog.slsa.sa.gov.au/record=b2058168,http://www.catalog.slsa.sa.gov.au/xrecord=b2058168,"State Library of South Australia, photographer",Waymouth Street,1937,Photograph  4.0 cm x 7.8 cm,"Waymouth Street, north side, March 23rd 1937, left side of centre building is 8.5 yards east of Anster Place and frontage is 5.5 yards",,http://images.slsa.sa.gov.au/mpcimg/07000/B6942.jpg,172
b20581695,http://www.catalog.slsa.sa.gov.au/record=b2058169,http://www.catalog.slsa.sa.gov.au/xrecord=b2058169,"State Library of South Australia, photographer",Anster Street,1937,Photograph  14.2 cm x 8.3 cm,"Anster Street, west side, June 4th 1937",,http://images.slsa.sa.gov.au/mpcimg/07250/B7045.jpg,172
b20581701,http://www.catalog.slsa.sa.gov.au/record=b2058170,http://www.catalog.slsa.sa.gov.au/xrecord=b2058170,"State Library of South Australia, photographer",Waymouth Street,1938,Photograph  14.0 cm x 8.2 cm,"Waymouth Street, north side, March 1st 1938, frontage of building is 23 yards",,http://images.slsa.sa.gov.au/mpcimg/07500/B7417.jpg,172
b20581713,http://www.catalog.slsa.sa.gov.au/record=b2058171,http://www.catalog.slsa.sa.gov.au/xrecord=b2058171,"State Library of South Australia, photographer",Waymouth Street,1940,Photograph  14.4 cm x 8.3 cm,"Waymouth Street, north side, March 21st 1940, right side of centre building is 33.5 yards west of Waymouth Place and frontage is 10 yards",,http://images.slsa.sa.gov.au/mpcimg/09500/B9429.jpg,172
b20581725,http://www.catalog.slsa.sa.gov.au/record=b2058172,http://www.catalog.slsa.sa.gov.au/xrecord=b2058172,"State Library of South Australia, photographer",Waymouth Street,1940,Photograph  14.3 cm x 8.3 cm,"Waymouth Street, north side, June 23rd 1940, far side of Frigidaire House is 23 yards west of Anster Street",,http://images.slsa.sa.gov.au/mpcimg/10000/B9810.jpg,172
b20581737,http://www.catalog.slsa.sa.gov.au/record=b2058173,http://www.catalog.slsa.sa.gov.au/xrecord=b2058173,"State Library of South Australia, photographer",Waymouth Street,1942,Photograph  13.7 cm x 8.1 cm,"Waymouth Street, north side, April 14th 1942",,http://images.slsa.sa.gov.au/mpcimg/11000/B10921.jpg,172
b20581117,http://www.catalog.slsa.sa.gov.au/record=b2058111,http://www.catalog.slsa.sa.gov.au/xrecord=b2058111,"State Library of South Australia, photographer","King William Street, Adelaide",1923,Photograph  14.1 cm x 8.1 cm,"King William Street, Adelaide, on the west side between Waymouth and Currie Streets, on August 31st,1923. A horse and buggy, a bicycle, and a car are all parked at the kerb. The right side of Ocean Chambers is 29 yards north of Waymouth Street",,http://images.slsa.sa.gov.au/mpcimg/01750/B1587.jpg,171
b20581166,http://www.catalog.slsa.sa.gov.au/record=b2058116,http://www.catalog.slsa.sa.gov.au/xrecord=b2058116,"State Library of South Australia, photographer",King William Street,1926,Photograph  14.1 cm x 8.1 cm,"[General description] The western side of King William Street near Waymouth Street. The Post Office tower is partially visible. The building on the corner of Waymouth Street is Scottish House and next door is Scrymgour the Printer, which is next to Ocean Fire Accident Corporation. Cars and horse drawn vehicles stand in the street as pedestrians pass by. [On back of photograph] Acre 171. King William Street, west side, February 18th 1926. Near side of Scrymgour's is 25 yards north of Waymouth Street. For alterations made to the building on the left side of Scrymgour's in 1938 see B8190. Scrymgour's building was remodelled in c.1953. See B 12920 taken in 1954. For view of Ocean Chambers in 1958 see B 14060",,http://images.slsa.sa.gov.au/mpcimg/03500/B3270.jpg,171
b20581269,http://www.catalog.slsa.sa.gov.au/record=b2058126,http://www.catalog.slsa.sa.gov.au/xrecord=b2058126,"State Library of South Australia, photographer",King William Street,1931,Photograph  14.1 cm x 8.1 cm,"King William Street, west side, Ambassadors Hotel, December 23rd 1931, left side of Hotel is 37 yards north of Waymouth Street and frontage is 13 yards","Ambassadors Hotel (King William Street, Adelaide, S. Aust.);Automobiles -- South Australia -- Adelaide;Hotels -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/06250/B6062.jpg,171
b20581282,http://www.catalog.slsa.sa.gov.au/record=b2058128,http://www.catalog.slsa.sa.gov.au/xrecord=b2058128,"State Library of South Australia, photographer",Waymouth Place,1937,Photograph  14.3 cm x 8.6 cm,"Waymouth Place, west side, September 7th 1937",,http://images.slsa.sa.gov.au/mpcimg/07250/B7156.jpg,171
b20581294,http://www.catalog.slsa.sa.gov.au/record=b2058129,http://www.catalog.slsa.sa.gov.au/xrecord=b2058129,"State Library of South Australia, photographer",Waymouth Place,1937,Photograph  13.9 cm x 9.6 cm,"Waymouth Place, east side, October 1st 1937",,http://images.slsa.sa.gov.au/mpcimg/07250/B7159.jpg,171
b20581324,http://www.catalog.slsa.sa.gov.au/record=b2058132,http://www.catalog.slsa.sa.gov.au/xrecord=b2058132,"State Library of South Australia, photographer",King William Street,1938,Photograph  13.9 cm x 8.1 cm,"King William Street, west side, April 12th 1938",,http://images.slsa.sa.gov.au/mpcimg/07500/B7468.jpg,171
b20581336,http://www.catalog.slsa.sa.gov.au/record=b2058133,http://www.catalog.slsa.sa.gov.au/xrecord=b2058133,"State Library of South Australia, photographer",King William Street,1938,Photograph  14.0 cm x 8.2 cm,"King William Street, west side, November 9th 1938, left side of centre building is 50 yards north of Waymouth Street and frontage is 12 yards",,http://images.slsa.sa.gov.au/mpcimg/08000/B7769.jpg,171
b2058135x,http://www.catalog.slsa.sa.gov.au/record=b2058135,http://www.catalog.slsa.sa.gov.au/xrecord=b2058135,"State Library of South Australia, photographer",King William Street,1939,Photograph  14 cm x 8.2 cm,"King William Street, west side, April 7th 1939, left side of centre building is 10.5 yards north of Waymouth Street and frontage is 6.5 yards",,http://images.slsa.sa.gov.au/mpcimg/08250/B8190.jpg,171
b20581518,http://www.catalog.slsa.sa.gov.au/record=b2058151,http://www.catalog.slsa.sa.gov.au/xrecord=b2058151,,King William Street,1940,Photograph  19.3 cm x 16.2 cm,King William Street,,http://images.slsa.sa.gov.au/mpcimg/26250/B26249.jpg,171
b20580381,http://www.catalog.slsa.sa.gov.au/record=b2058038,http://www.catalog.slsa.sa.gov.au/xrecord=b2058038,"State Library of South Australia, photographer","King William Street, Adelaide",1924,Photograph  14.1 cm x 8.0 cm,"North corner of King William Street and Pirie Street, Adelaide, on February 11th, 1924. For a view of the premises as they appeared in 1917 before the installation of shop fronts, see B 7. Businesses that can be seen are Peacock Bros., Loose Leaf Manufacturers, and Tyrell's Ltd.On the right is Manufacturer's Place. For a view of this site in 1953, see B 12557. For a view of the building replacing this one in 1957, see B 13962",Buildings -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/02250/B2050.jpg,170
b20580393,http://www.catalog.slsa.sa.gov.au/record=b2058039,http://www.catalog.slsa.sa.gov.au/xrecord=b2058039,"State Library of South Australia, photographer","King William Street, Adelaide",1925,Photograph  14.2 cm x 8.2 cm,"King William Street, Adelaide, east side, on January 18th, 1925. The left side of the Majestic Hotel is 70 yards north of Pirie Street. For a view of the hotel taken in 1909, see B 1798. Compare with B 12677. On the left is the Commonwealth Bank of Australia","Majestic Hotel (King William Street, Adelaide, S. Aust.);Banks and banking -- South Australia -- Adelaide;Hotels -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/02500/B2450.jpg,170
b20580927,http://www.catalog.slsa.sa.gov.au/record=b2058092,http://www.catalog.slsa.sa.gov.au/xrecord=b2058092,,King William Street,1925,Photograph  11.4 cm x 6.8 cm,"King William Street, east side",,http://images.slsa.sa.gov.au/mpcimg/35000/B34816.jpg,170
b20580472,http://www.catalog.slsa.sa.gov.au/record=b2058047,http://www.catalog.slsa.sa.gov.au/xrecord=b2058047,,"Pirie Street, Adelaide",1926,Photograph  20.1 cm x 15.4 cm,"[General description] This group of men standing in front of the Chamber of Manufactures building are members of the 1925/6 Council of Management of the Chamber of Manufactures. See B 3455 for a closer view and the names of the Councillors. The building, which also houses the The S.A. Soldiers' Fund, is soon to be demolished. [On back of photograph] 'Acre 170 / Pirie St., north side. East corner of Manufacturers Place. 1926. Chamber of Manufactures building was demolished before June in the same year. For photo of building then erected see B 4323.'","Chamber of Manufactures of South Australia;Pirie Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/03500/B3454.jpg,170
b20580484,http://www.catalog.slsa.sa.gov.au/record=b2058048,http://www.catalog.slsa.sa.gov.au/xrecord=b2058048,,"Pirie Street, Adelaide",1926,Photograph  20.0 cm x 15.3 cm,"[On back of photograph] 'Acre 170 / Pirie St., north side / East corner of Manufacturers Place / 1926 / The men in the foreground (excluding the two one-legged monsters) are members of the 1925/6 council of management of the Chamber of Manufactures. Names from left to right: Jas. Hendry, H.G. Winterbottom (Secretary), Phil. Motteram, T.G. Yelland, A.J. Brooker, H. Cox, A.W. Jones, T.J. Richards, G.M. Mathias, Hy Heylen, F. Lee, A.H. Dobbie (Vice Pres.), Robb. Duncan (Pres.), A.G. Clarkson, S. Perry, F.L. Runge, W.W. Forwood, A.J. Harvey, J.H.M. Hawkes, A. R. Uren, Chas. Allen, W.E. Hay, B.V. Scrymgour (Vice Pres.), J.A. Rinder, G.C. Vardon, P. Ifould, T. Lander. For complete list of councillors see A517.' [General description] This group of Councillors is posing in front of the Chamber of Manufactures building which is soon to be demolished. See B 4323 for the building which replaced it.","Pirie Street (Adelaide, S. Aust.);Chamber of Manufactures of South Australia",http://images.slsa.sa.gov.au/mpcimg/03500/B3455.jpg,170
b20580496,http://www.catalog.slsa.sa.gov.au/record=b2058049,http://www.catalog.slsa.sa.gov.au/xrecord=b2058049,,"Pirie Street, Adelaide",1927,Photograph  27.0 cm x 13.8 cm,"[General description] The Chamber of Manufactures building is not fully completed as the shopfronts at street level still need further work. Note the handcart on the footpath. [On back of photograph] 'Acre 170 / Pirie Street, north side / 1927 / On east corner of manufactures Place / Frontage is 14 yards / Erected 1926-7. For view of building formerly on the site see B 3454 / Reproduced in Chronicle Dec. 10, 1927'",Architecture -- 20th century -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/04500/B4323.jpg,170
b20580514,http://www.catalog.slsa.sa.gov.au/record=b2058051,http://www.catalog.slsa.sa.gov.au/xrecord=b2058051,,"Pirie Street, Adelaide",1928,Photograph  14.4 cm x 10.7 cm,"[General description] In this interior view of White's rooms wooden chairs are arranged in rows in the foreground. The stage, complete with a piano, is seen in the distance. Two large gasoliers hang over the auditorium. (From September 1859 the building was lit by gas. It must have had its own gas plant as reticulated gas was not available in Adelaide until June, 1863.) Opened in June 1856 by George White the rooms were used for concerts, theatricals, balls and public meetings. [On front of photograph] 'White's assembly-rooms (site of present Majestic Theatre) for many years Adelaide's leading house of entertainment' [On back of photograph] 'c. 1876-79 / Acre 170 / Miscellaneous references to White's rooms: S.A. Register: Nov. 13, 1976 5d   May 10, 1877 4b   Jan. 2, 1878 5f . Adelaide Observer: Mar. 20, 1880 p. 486b   May 1, 1880 726c   May 22 1880 854a   March 31, 1900 (30a). Photograph extracted from ""Observer"", August 18, 1928.' (Another hand) 'Subsequently Garner's Theatre / Subsequently Garner's Rooms (Adelaide Observer 17-1-1891 26c) / Subsequently Hudson's Bijou Theatre (Adelaide Observer 29-4-1893 26d) / Subsequently Rickards' Tivoli Theatre (Adelaide Observer 16-6-1900 29c and 23-6-1900 28c)'","Theaters -- South Australia -- Adelaide;White's Rooms (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/04750/B4722.jpg,170
b20580563,http://www.catalog.slsa.sa.gov.au/record=b2058056,http://www.catalog.slsa.sa.gov.au/xrecord=b2058056,"Krischock, Henry, photographer",King William Street,1934,Photograph  31.0 cm x 24.4 cm;RESERVE 1 b,"King William Street, during the visit of the Duke of Gloucester, October 12th 1934",Visits of state -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/06750/B6507.jpg,170
b20580976,http://www.catalog.slsa.sa.gov.au/record=b2058097,http://www.catalog.slsa.sa.gov.au/xrecord=b2058097,"Wood, T. McRae, photographer",King William Street,1936,Photograph,King William Street during the Centenary Pageant,,http://images.slsa.sa.gov.au/mpcimg/38250/B38128.jpg,170
b20580988,http://www.catalog.slsa.sa.gov.au/record=b2058098,http://www.catalog.slsa.sa.gov.au/xrecord=b2058098,"Wood, T. McRae, photographer",King William Street,1936,Photograph,"King William Street, east side, Centenary Pageant",,http://images.slsa.sa.gov.au/mpcimg/38250/B38129.jpg,170
b2058099x,http://www.catalog.slsa.sa.gov.au/record=b2058099,http://www.catalog.slsa.sa.gov.au/xrecord=b2058099,"Wood, T. McRae, photographer",King William Street,1936,Photograph,"King William Street, Centenary Pageant",,http://images.slsa.sa.gov.au/mpcimg/38250/B38130.jpg,170
b20745394,http://www.catalog.slsa.sa.gov.au/record=b2074539,http://www.catalog.slsa.sa.gov.au/xrecord=b2074539,,"Majestic Hotel, Adelaide",1936,Photograph (b&w print)  20 cm x 25.4 cm;RESERVE 1,"ACRE 170: Premises of the Majestic Hotel, King William Street, Adelaide","Majestic Hotel (King William Street, Adelaide, S. Aust.);Hotels -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/64250/B64055.jpg,170
b20580587,http://www.catalog.slsa.sa.gov.au/record=b2058058,http://www.catalog.slsa.sa.gov.au/xrecord=b2058058,"State Library of South Australia, photographer",Pirie Street,1937,Photograph  13.5 cm x 8.0 cm,"Pirie Street, north side, June 14th 1937, Pirie Street frontage is 30 yards and King William Street frontage is 15 yards",,http://images.slsa.sa.gov.au/mpcimg/07250/B7060.jpg,170
b20580253,http://www.catalog.slsa.sa.gov.au/record=b2058025,http://www.catalog.slsa.sa.gov.au/xrecord=b2058025,"State Library of South Australia, photographer",Pirie Street,1941,Photograph  15 cm x 8.8 cm,"Pirie Street, north side, September 24th 1941, left side of the Chambers is 38 yards east of Exchange Place and frontage is 25 yards",,http://images.slsa.sa.gov.au/mpcimg/10750/B10728.jpg,169
