id,Record URL,XML,Name,Title,Publication,Description,Summary,Subject,Image,Series
b20584222,http://www.catalog.slsa.sa.gov.au/record=b2058422,http://www.catalog.slsa.sa.gov.au/xrecord=b2058422,,"Young Street, Adelaide",1918,Photograph  20.0 cm x 14.8 cm,"Corner of Young Street, Adelaide, and Waymouth Street, taken 31 July 1918.  On the left side is the premises of J. Black, Farrier. For a view of Farmers' Union showrooms erected on Acre 198 see B 1757.  For a view of premises erected on Acre 197 see B 1756.",,http://images.slsa.sa.gov.au/mpcimg/00250/B87.jpg,198
b20584337,http://www.catalog.slsa.sa.gov.au/record=b2058433,http://www.catalog.slsa.sa.gov.au/xrecord=b2058433,,"Bentham Street, Adelaide",1919,Photograph  15.1 cm x 10.9 cm,"Bentham Street, Adelaide, west side, looking towards Franklin Street.  Near side of shed on right is 36 yards south of Waymouth Street",,http://images.slsa.sa.gov.au/mpcimg/00500/B316.jpg,200
b20584520,http://www.catalog.slsa.sa.gov.au/record=b2058452,http://www.catalog.slsa.sa.gov.au/xrecord=b2058452,,"Marlborough Place, Adelaide",1918,Photograph  20.5 cm x 17.4 cm,"Cottages in Marlborough Place, Adelaide, facing north, parallel with Waymouth Street.  Shown in Cadastral Survey then. The first seven cottages from the left were demolished in 1918 to make way for the SA Gas Company's store. For a photo of latter see B 2038",,http://images.slsa.sa.gov.au/mpcimg/00250/B57.jpg,201
b20584891,http://www.catalog.slsa.sa.gov.au/record=b2058489,http://www.catalog.slsa.sa.gov.au/xrecord=b2058489,"McGann, Terence, photographer",King William Street,1900,Photograph  36.0 cm x 56.2 cm (image)  43 cm x 56 cm (mount);OUTSIZE 5 c,"S. A. Corps. of the Australian Imperial Bushmen, King William street",,http://images.slsa.sa.gov.au/mpcimg/04750/B4698.jpg,202
b20585159,http://www.catalog.slsa.sa.gov.au/record=b2058515,http://www.catalog.slsa.sa.gov.au/xrecord=b2058515,,King William Street,1900,Photograph  20.7 cm x 14.1 cm,South African War Contingents in King William Street,,http://images.slsa.sa.gov.au/mpcimg/26250/B26148.jpg,202
b20585160,http://www.catalog.slsa.sa.gov.au/record=b2058516,http://www.catalog.slsa.sa.gov.au/xrecord=b2058516,,King William Street,1900,Photograph ,King William street,,http://images.slsa.sa.gov.au/mpcimg/28500/B28326.jpg,202
b20585184,http://www.catalog.slsa.sa.gov.au/record=b2058518,http://www.catalog.slsa.sa.gov.au/xrecord=b2058518,,King William Street,1900,Photograph,King William Street,,http://images.slsa.sa.gov.au/mpcimg/34750/B34610_21.jpg,202
b2221317x,http://www.catalog.slsa.sa.gov.au/record=b2221317,http://www.catalog.slsa.sa.gov.au/xrecord=b2221317,,King William Street,ca.1900,Photograph (B&W print)  8.8 cm x 8.2 cm;RESERVE 1,View of the western side of King William Street looking south from the Pirie Street intersection.,"King William Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/71250/B71046.jpg,202
b22213181,http://www.catalog.slsa.sa.gov.au/record=b2221318,http://www.catalog.slsa.sa.gov.au/xrecord=b2221318,,King William Street looking south,ca.1900,Photograph (B&W print)  8.8 cm x 8.2 cm;RESERVE 1,View looking south along King William Street.,"King William Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/71250/B71047.jpg,202
b20584702,http://www.catalog.slsa.sa.gov.au/record=b2058470,http://www.catalog.slsa.sa.gov.au/xrecord=b2058470,,"King William Street, Adelaide",1901,Photograph  20.1 cm x 15.0 cm,"King William Street, Adelaide, looking south towards Victoria Square.  The Town Hall is on the left, without a clock, which was not installed until 1935 when Sir J. Lavington Bonython, a former Lord Mayor, donated it.  On the right can be seen the General Post Office.  Electra House is in process of construction.  A lady in a long skirt and bonnet rides a bicycle, and horse drawn traffic is seen",,http://images.slsa.sa.gov.au/mpcimg/01250/B1053.jpg,202
b20584908,http://www.catalog.slsa.sa.gov.au/record=b2058490,http://www.catalog.slsa.sa.gov.au/xrecord=b2058490,"McGann, Terence, photographer",S. A. Imperial Bushmen,1901,Photograph  30.1 cm x 51.4 cm (image) 48 cm x 69 cm (mount);OUTSIZE 5 c,"S. A. Imperial Bushmen, Sixth Contingent",,http://images.slsa.sa.gov.au/mpcimg/04750/B4699.jpg,202
b20584957,http://www.catalog.slsa.sa.gov.au/record=b2058495,http://www.catalog.slsa.sa.gov.au/xrecord=b2058495,"Gall, Ernest, photographer",King William Street,1906,Photograph  24.6 cm x 18 cm,"King William Street, west side, near side of Norwich Union Building is 37 yards south of Waymouth Street and frontage is 16.5 yards",,http://images.slsa.sa.gov.au/mpcimg/05500/B5271.jpg,202
b20584994,http://www.catalog.slsa.sa.gov.au/record=b2058499,http://www.catalog.slsa.sa.gov.au/xrecord=b2058499,,King William Street,1908,Photograph  13.6 cm x 8.9 cm,"King William Street, during wood-blocking operations",,http://images.slsa.sa.gov.au/mpcimg/07500/B7297.jpg,202
b20584829,http://www.catalog.slsa.sa.gov.au/record=b2058482,http://www.catalog.slsa.sa.gov.au/xrecord=b2058482,"Gabriel, Francis, photographer","King William Street, Adelaide",1909,Photograph  20.2 cm x 15.4 cm;RESERVE 4  [glass plate negative],"[General description] Two of the new electric trams, numbers 44 and 50, are seen on King William Street, with tram tracks and the poles that support the wires prominent in the foreground. City buildings form a background with the Advertiser building (the first one with a turret) on the right. Further down the street is the General Post Office. On the left is the Town Hall with its empty clock tower. Telegraph poles and wires line the street. [On back of photograph] 'King William Street, looking south from a point between Grenfell and Pirie Streets / Dec. 1909'","Tramways -- South Australia -- Adelaide;Trams -- South Australia -- Adelaide;King William Street (Adelaide, S. Aust.) -- Buildings",http://images.slsa.sa.gov.au/mpcimg/03750/B3540.jpg,202
b20585093,http://www.catalog.slsa.sa.gov.au/record=b2058509,http://www.catalog.slsa.sa.gov.au/xrecord=b2058509,,King William Street,1909,Photograph  20.4 cm x 14.8 cm,"Commonwealth Military Forces in King William Street, inspection by Thomas Price and Lady Way",,http://images.slsa.sa.gov.au/mpcimg/21750/B21692.jpg,202
b21139696,http://www.catalog.slsa.sa.gov.au/record=b2113969,http://www.catalog.slsa.sa.gov.au/xrecord=b2113969,,"King William Street, Adelaide",1909,Photograph  13.2 cm x 8 cm,"Photograph, in postcard format of electric trams, numbers 8 and 40, in centre of King William Street","Trams -- South Australia -- Adelaide;King William Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/70250/B70140.jpg,202
b20584945,http://www.catalog.slsa.sa.gov.au/record=b2058494,http://www.catalog.slsa.sa.gov.au/xrecord=b2058494,"Gall, Ernest, photographer",King William Street,1910,Photograph  25 cm x 19.5 cm,"King William street, west side, right side of Norwich Union building is 37 yards south of Waymouth Street and frontage is 16 yards",,http://images.slsa.sa.gov.au/mpcimg/05500/B5308.jpg,202
b2058524x,http://www.catalog.slsa.sa.gov.au/record=b2058524,http://www.catalog.slsa.sa.gov.au/xrecord=b2058524,,King William Street,1910,Photograph (b&w print)  15 cm x 21.3 cm,King William Street looking South,,http://images.slsa.sa.gov.au/mpcimg/44500/B44359.jpg,202
b2081348x,http://www.catalog.slsa.sa.gov.au/record=b2081348,http://www.catalog.slsa.sa.gov.au/xrecord=b2081348,,Nursing contingent marching in Adelaide,1918,Photograph (b&w print)  8.2 cm x 13.8 cm;RESERVE 1,ACRE 202: Nursing contingent marching along King William Street,"Nurses -- South Australia;World War, 1914-1918",http://images.slsa.sa.gov.au/mpcimg/59500/B59284.jpg,202
b20585913,http://www.catalog.slsa.sa.gov.au/record=b2058591,http://www.catalog.slsa.sa.gov.au/xrecord=b2058591,,King William Street,1900,Photograph  10.3 cm x 8.0 cm,"Town Hall, King William Street",Adelaide Town Hall;Municipal buildings -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/13750/B13746.jpg,203
b20586073,http://www.catalog.slsa.sa.gov.au/record=b2058607,http://www.catalog.slsa.sa.gov.au/xrecord=b2058607,,King William Street,1900,Photograph  14.1 cm x 8.5 cm,"Town Hall, King William Street",,http://images.slsa.sa.gov.au/mpcimg/26250/B26002.jpg,203
b20586425,http://www.catalog.slsa.sa.gov.au/record=b2058642,http://www.catalog.slsa.sa.gov.au/xrecord=b2058642,,King William Street,1900,Photograph,King William Street,,http://images.slsa.sa.gov.au/mpcimg/39500/B39343.jpg,203
b20586437,http://www.catalog.slsa.sa.gov.au/record=b2058643,http://www.catalog.slsa.sa.gov.au/xrecord=b2058643,,King William Street,1900,photograph,"Adelaide Town Hall, King William Street",,http://images.slsa.sa.gov.au/mpcimg/39500/B39374.jpg,203
b20743348,http://www.catalog.slsa.sa.gov.au/record=b2074334,http://www.catalog.slsa.sa.gov.au/xrecord=b2074334,,"Pirie Street, Adelaide",1900,photograph  22.5 cm x 16.5 cm;RESERVE 4 [glass plate],"The intersection of Pirie Street and King William Street in Adelaide  the premises of E.J. Wivell Jnr 'Ecole de Dance' in Eagle Chambers is on the corner. Edmund Jerome Wivell, son of Edward James Wivell, operated from this location during 1899 and 1900","Wivell, E. J. (Edmund Jerome), 1868-;Architecture -- South Australia -- Adelaide;Dance teachers -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/64000/B63828.jpg,203
b20585810,http://www.catalog.slsa.sa.gov.au/record=b2058581,http://www.catalog.slsa.sa.gov.au/xrecord=b2058581,"Gazard, John, photographer",King William Street,1901,Photograph  20.8 cm x 15.1 cm,"Town Hall, King William Street",Adelaide Town Hall;Municipal buildings -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/09000/B8835.jpg,203
b20585901,http://www.catalog.slsa.sa.gov.au/record=b2058590,http://www.catalog.slsa.sa.gov.au/xrecord=b2058590,"Gazard, John, photographer",King William Street,1901,Photograph ,King William Street during the visit of the Duke of York,,http://images.slsa.sa.gov.au/mpcimg/13500/B13412.jpg,203
b20585998,http://www.catalog.slsa.sa.gov.au/record=b2058599,http://www.catalog.slsa.sa.gov.au/xrecord=b2058599,,King William Street,1901,Photograph  16.8 cm x 12.1 cm,King William Street during the visit of Prince George,,http://images.slsa.sa.gov.au/mpcimg/21000/B20797.jpg,203
b20586012,http://www.catalog.slsa.sa.gov.au/record=b2058601,http://www.catalog.slsa.sa.gov.au/xrecord=b2058601,,King William Street,1901,Photograph  16.6 cm x 12.4 cm,"Town Hall, King William Street during the visit of the Duke of York",,http://images.slsa.sa.gov.au/mpcimg/21000/B20798.jpg,203
b20586462,http://www.catalog.slsa.sa.gov.au/record=b2058646,http://www.catalog.slsa.sa.gov.au/xrecord=b2058646,,"King William Street, Adelaide",1901,Photograph (b&w print)  15.8 cm x 22 cm,"Going to vote at Adelaide Town Hall, King William Street",,http://images.slsa.sa.gov.au/mpcimg/40500/B40309.jpg,203
b20586498,http://www.catalog.slsa.sa.gov.au/record=b2058649,http://www.catalog.slsa.sa.gov.au/xrecord=b2058649,,King William Street,1901,"Negative, glass (half plate)  6.5"" x 4.75"";RESERVE 4",King William Street during the visit of the Duke of York,,http://images.slsa.sa.gov.au/mpcimg/45250/B45049.jpg,203
b20586504,http://www.catalog.slsa.sa.gov.au/record=b2058650,http://www.catalog.slsa.sa.gov.au/xrecord=b2058650,"Gazard, John, photographer",Duke and Duchess of York in King William Street,1901,Photograph (b&w print)  30.4 cm x 38.5 cm;RESERVE 1 b,Duke and Duchess of York arriving at the Adelaide Town Hall.,"George V, King of Great Britain, 1865-1936;Mary, Queen, consort of George V, King of Great Britain, 1867-1953;Adelaide Town Hall;Royal visitors -- South Australia -- Adelaide;Visits of state -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/45750/B45685.jpg,203
b20586553,http://www.catalog.slsa.sa.gov.au/record=b2058655,http://www.catalog.slsa.sa.gov.au/xrecord=b2058655,,King William Street,1901,Photograph (b&w print)  30.6 cm x 38.6 cm (image)   48 cm x 62 cm (mount);OUTSIZE 5 c,"Town Hall, King William Street",,http://images.slsa.sa.gov.au/mpcimg/53250/B53210.jpg,203
b20586565,http://www.catalog.slsa.sa.gov.au/record=b2058656,http://www.catalog.slsa.sa.gov.au/xrecord=b2058656,,King William Street,1901,Photograph (b&w print)  31.4 cm x 38.7 cm (image)   48.3 cm x 62 cm (mount);OUTSIZE 5 c,Town Hall during the visit of the Duke of York,,http://images.slsa.sa.gov.au/mpcimg/53250/B53211.jpg,203
b2082838x,http://www.catalog.slsa.sa.gov.au/record=b2082838,http://www.catalog.slsa.sa.gov.au/xrecord=b2082838,"Gall, Ernest, photographer",Guests attending a ball at the Town Hall,1905,Photograph (b&w panel)  14.4 cm  x 24.2 cm (image)   18.9 cm x 29 cm (mount);RESERVE 1,ACRE 203: Guests attending a ball at the Town Hall  they are assembled in the main chamber which is decorated with Chinese lanterns,Balls (Parties) -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/61000/B60778.jpg,203
b20585792,http://www.catalog.slsa.sa.gov.au/record=b2058579,http://www.catalog.slsa.sa.gov.au/xrecord=b2058579,"Gazard, John, photographer",King William Street,1906,Photograph  29.7 cm x 24.8 cm;RESERVE 1 b,"Interior of Adelaide Town Hall, King William Street",Adelaide Town Hall;Interior architecture -- South Australia -- Adelaide;Municipal buildings -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/09000/B8840.jpg,203
b20586176,http://www.catalog.slsa.sa.gov.au/record=b2058617,http://www.catalog.slsa.sa.gov.au/xrecord=b2058617,,King William Street,1907,Postcard  14 cm x 9 cm,King William Street,,http://images.slsa.sa.gov.au/mpcimg/31250/B31239.jpg,203
b20586371,http://www.catalog.slsa.sa.gov.au/record=b2058637,http://www.catalog.slsa.sa.gov.au/xrecord=b2058637,,King William Street,1908,photograph,"Adelaide Town Hall, King William Street",,http://images.slsa.sa.gov.au/mpcimg/37250/B37107.jpg,203
b20585937,http://www.catalog.slsa.sa.gov.au/record=b2058593,http://www.catalog.slsa.sa.gov.au/xrecord=b2058593,,King William Street,1909,Photograph  14.2 cm x 9 cm,"Town Hall, King William Street",,http://images.slsa.sa.gov.au/mpcimg/16500/B16275.jpg,203
b20586140,http://www.catalog.slsa.sa.gov.au/record=b2058614,http://www.catalog.slsa.sa.gov.au/xrecord=b2058614,,King William Street,1910,Postcard  13.5 cm x 9 cm,"King William Street, east side",,http://images.slsa.sa.gov.au/mpcimg/28000/B27863.jpg,203
b20586218,http://www.catalog.slsa.sa.gov.au/record=b2058621,http://www.catalog.slsa.sa.gov.au/xrecord=b2058621,,King William Street,1910,photograph;RESERVE 1 b,"King William Street, East Side",,http://images.slsa.sa.gov.au/mpcimg/29750/B29633.jpg,203
b20586346,http://www.catalog.slsa.sa.gov.au/record=b2058634,http://www.catalog.slsa.sa.gov.au/xrecord=b2058634,,King William Street,1910,photograph,"Bus outside of the State Tourist Bureau, King William Street",South Australian Government Tourist Bureau;Buses -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/36250/B36202.jpg,203
b20586516,http://www.catalog.slsa.sa.gov.au/record=b2058651,http://www.catalog.slsa.sa.gov.au/xrecord=b2058651,"Gazard, John, photographer",King William Street,1910,Photograph (b&w print)  16.2 cm x 21.2 cm,"Lord Kitchener speaking at Town Hall, King William Street","Kitchener, Horatio Herbert Kitchener, Earl, 1850-1916;Adelaide Town Hall",http://images.slsa.sa.gov.au/mpcimg/45750/B45717.jpg,203
b20586231,http://www.catalog.slsa.sa.gov.au/record=b2058623,http://www.catalog.slsa.sa.gov.au/xrecord=b2058623,,King William Street,1911,Photograph  20.4 cm x 16 cm,King William Street,,http://images.slsa.sa.gov.au/mpcimg/32250/B32129.jpg,203
b20585275,http://www.catalog.slsa.sa.gov.au/record=b2058527,http://www.catalog.slsa.sa.gov.au/xrecord=b2058527,,Adelaide Council Chambers,1914,Photograph  14.5 cm x 13.0 cm,"Adelaide City Corporation Council Chambers, taken in 1914 before being replaced by a new building shortly after",Adelaide (S. Aust.). Corporation;Municipal buildings -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/00250/B81.jpg,203
b20585263,http://www.catalog.slsa.sa.gov.au/record=b2058526,http://www.catalog.slsa.sa.gov.au/xrecord=b2058526,,Adelaide Council Chamber,1919,Photograph  19.8 cm x 14.6 cm,"Interior of Adelaide City Corporation Council Chambers, photographed in 1914",Adelaide (S. Aust.). Corporation;Interior architecture -- South Australia -- Adelaide;Municipal buildings -- South Australia -- Adelaide,http://images.slsa.sa.gov.au/mpcimg/00250/B80.jpg,203
b20586541,http://www.catalog.slsa.sa.gov.au/record=b2058654,http://www.catalog.slsa.sa.gov.au/xrecord=b2058654,,King William Street,1919,Photograph   6x4in,"Town Hall, King William Street",,http://images.slsa.sa.gov.au/mpcimg/52750/B52735.jpg,203
b20586772,http://www.catalog.slsa.sa.gov.au/record=b2058677,http://www.catalog.slsa.sa.gov.au/xrecord=b2058677,,Choir of Pirie Street Church,1902,Photograph  20.2 cm x 14.9 cm,Choir of Pirie Street Methodist Church,,http://images.slsa.sa.gov.au/mpcimg/32500/B32252.jpg,204
b20586632,http://www.catalog.slsa.sa.gov.au/record=b2058663,http://www.catalog.slsa.sa.gov.au/xrecord=b2058663,"Gall, Ernest, photographer","Pirie Street, Adelaide",1905,Photograph and plate  14.8 cm x 11.1 cm,"[General description] The Pirie Street Wesleyan Church and Manse. The foundation stone of the church was laid on the 15th July, 1850, and the building was finished in the early 1850s. It was demolished in 1964 due to structural problems and declining congregations. [On back of photograph] 'Acre 204 / Pirie Street, south side / 1905 / Wesleyan Church and Manse. Left side of Manse is 81 yards west of Gawler Place. Extreme right side of church is 75 yards east of King William Street.'","Pirie Street Methodist Church (Adelaide, S. Aust.);Wesleyan Church -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/03000/B2960.jpg,204
b20587296,http://www.catalog.slsa.sa.gov.au/record=b2058729,http://www.catalog.slsa.sa.gov.au/xrecord=b2058729,"Gall, Ernest, photographer",Pirie Street,1910,Photograph  19.7 cm x 15.5 cm,"Pirie Street, south side",,http://images.slsa.sa.gov.au/mpcimg/05500/B5381.jpg,205
b20587351,http://www.catalog.slsa.sa.gov.au/record=b2058735,http://www.catalog.slsa.sa.gov.au/xrecord=b2058735,"Gall, Ernest, photographer",Gawler Place,1910,Photograph  20.2 cm x 15.4 cm,"Gawler Place, west side, far side of building is 40.5 yards south of Pirie Street and frontage is 10.5 yards",,http://images.slsa.sa.gov.au/mpcimg/05500/B5378.jpg,205
b20587764,http://www.catalog.slsa.sa.gov.au/record=b2058776,http://www.catalog.slsa.sa.gov.au/xrecord=b2058776,"Gall, Ernest, photographer","Pirie Street, Adelaide",1904,Photograph  20.5 cm x 15.4 cm,"[General description] This three storey building is the premises of G & R Wills' Boot Factory. [On back of photograph] 'Acre 207 / Pirie Street, south side / June 27, 1904 / near side of Wills' factory is 13 yards east of Chesser Street. Frontage of Wills' factory: 17 yards.'",Boot and shoe industry -- South Australia -- Adelaide;Merchants -- South Australia,http://images.slsa.sa.gov.au/mpcimg/03500/B3341.jpg,207
b20587752,http://www.catalog.slsa.sa.gov.au/record=b2058775,http://www.catalog.slsa.sa.gov.au/xrecord=b2058775,"Gall, Ernest, photographer","G & R Wills and Company, Pirie Street, Adelaide",1909,Photograph  11.4 cm x 10.2 cm,"G & R Wills and Company, Pirie Street, Adelaide, south side. The right side of Wills premises is 13 yards east of Chesser Street and its frontage is 17 yards. This building was originally a Boot Factory but this operation collapsed in 1888. For alterations made in 1937, see B 7398","G & R Wills & Co Limited Buildings;Pirie Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/03000/B2937.jpg,207
b20588136,http://www.catalog.slsa.sa.gov.au/record=b2058813,http://www.catalog.slsa.sa.gov.au/xrecord=b2058813,"Gabriel, Francis, photographer",Pirie Street,1910,Photograph  15.6 cm x 11.0 cm,"Pirie Street, south side, right side of building in the centre is 36 yards east of Pulteney Street. This free standing Victorian building has an ornate parapet, and iron lace on its verandah. A large advertisement for Lipton's Tea appears on its side. The building on the right is the premises for Bromley Engineering Works","Engineering firms -- South Australia -- Adelaide;Architecture;Pirie Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/02250/B2105.jpg,211
b20588409,http://www.catalog.slsa.sa.gov.au/record=b2058840,http://www.catalog.slsa.sa.gov.au/xrecord=b2058840,"Gall, Ernest, photographer",Pirie Street,1909,Photograph  20.7 cm x 15.6 cm,"[General Description] South side of Pirie Street showing two cottages either side of The Federal Lime Company. Merchants for lime and cement at number 235 and Williams and Keene Foundry, iron, brass and aluminium founders at number 239. [On back of photograph] Acres 214 and 215 Pirie Street, south side 1909-1914* Probably 1909. See B 7787/29. Extreme left is 78 yards east of the south east corner of Pirie and Ackland Streets. Right side of the Federal Lime Co.'s premises is 41 yards east of the same point",,http://images.slsa.sa.gov.au/mpcimg/03250/B3163.jpg,214
b20588410,http://www.catalog.slsa.sa.gov.au/record=b2058841,http://www.catalog.slsa.sa.gov.au/xrecord=b2058841,"Gall, Ernest, photographer",Pirie Street,1909,Photograph  20.8 cm x 16.5 cm,"[General Description] South side of Pirie Street between Frome Street and East Terrace. A two storey building established in 1870 stands of the corner of Ackland Street. Cottages and business' stand between Ackland Street and the National Hotel which can be seen in the distance. A lady is pushing a pram and children are playing on the footpath. [On back of photograph] Acres 214, 215, 216. Pirie Street, south side. 1909-1914. Probably 1909 See B 7787/27. On the right is Ackland Street. For site of the National Hotel, on the extreme left, see Cadastral Survey Plan, 1880",,http://images.slsa.sa.gov.au/mpcimg/03250/B3165.jpg,214
b20588422,http://www.catalog.slsa.sa.gov.au/record=b2058842,http://www.catalog.slsa.sa.gov.au/xrecord=b2058842,"Gall, Ernest, photographer",Pirie Street,1909,Photograph  20.2 cm x 14.1 cm,"[General description] Twin cottages on the southern side of Pirie Street near Ackland Street. A woman is holding a baby and standing at one of the front picket gates. Nextdoor to the cottages stands The Federal Lime Company Limited Lime and Cement  Merchants. [On back of photograph] Acre 214. Pirie Street, south side. 1909-14. Probably 1909. See B 7787/29. Left side of cottages is 40 yards east of Ackland Street. Right side of cottages is 21 yards east of Ackland Street",,http://images.slsa.sa.gov.au/mpcimg/03500/B3289.jpg,214
b20588434,http://www.catalog.slsa.sa.gov.au/record=b2058843,http://www.catalog.slsa.sa.gov.au/xrecord=b2058843,"Gall, Ernest, photographer","Pirie Street, Adelaide",1909,Photograph  20.5 cm x 15.2 cm,"[General description] This two storey stone building with a balcony, situated on the corner of Pirie and Ackland Streets, probably comprised a shop on the ground floor with a dwelling above. The date 1870 appears on the parapet of this building. The premises of the Federal Lime Co. Ltd., Lime and Cement merchants, can be seen on the left. [On back of photograph] 'Acres 214, 215, 216 / Pirie Street, south side / 1909-14 / On the right, in the foreground, is Ackland Street.'","Pirie Street (Adelaide, S. Aust.);Architecture -- 19th century -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/03500/B3301.jpg,214
b20588446,http://www.catalog.slsa.sa.gov.au/record=b2058844,http://www.catalog.slsa.sa.gov.au/xrecord=b2058844,"Gall, Ernest, photographer","Pirie Street, Adelaide",1909,Photograph  20.6 cm x 14.5 cm,"[General description] This two storey stone building with a balcony, situated on the corner of Pirie and Ackland Streets, probably comprised a shop on the ground floor with a dwelling above. The date 1870 appears on the parapet of this building. The premises of the Federal Lime Co. Ltd., Lime and Cement merchants, can be seen on the left. [On back of photograph] 'Acre 214 / Pirie Street, south side. East corner of Ackland Street. 1909-14* / Far side of William And Keene's premises is 66.5 yards east of Ackland Street.' (Another hand) '*Probably 1909. See B 7787/29.'","Architecture -- 19th century -- South Australia -- Adelaide;Pirie Street (Adelaide, S. Aust.)",http://images.slsa.sa.gov.au/mpcimg/03500/B3302.jpg,214
b20588392,http://www.catalog.slsa.sa.gov.au/record=b2058839,http://www.catalog.slsa.sa.gov.au/xrecord=b2058839,,Ackland Street,1914,Photograph  15.5 cm x 20.6 cm;RESERVE 4 [glass plate negative],"Ackland Street, east side, near side of cottage is 96 yards south of Pirie Street",,http://images.slsa.sa.gov.au/mpcimg/02500/B2334.jpg,214
b20588628,http://www.catalog.slsa.sa.gov.au/record=b2058862,http://www.catalog.slsa.sa.gov.au/xrecord=b2058862,"Gall, Ernest, photographer",Pirie Street,1905,Photograph  20.9 cm x 14 cm,"Pirie Street, south side, left side of cottage is 78 yards east of Pirie Street and Ackland Street and right side is 67 yards",,http://images.slsa.sa.gov.au/mpcimg/06000/B5858.jpg,215
b20588598,http://www.catalog.slsa.sa.gov.au/record=b2058859,http://www.catalog.slsa.sa.gov.au/xrecord=b2058859,"Gall, Ernest, photographer",Pirie Street,1909,Photograph  20.2 cm x 14.3 cm,"[General description] Row of attached cottages on the southern side of Pirie Street between Devonshire Place and Mogers Lane. The National Hotel managed by M. Pike and Company adjoins the cottages on the eastern side. A man and a child can be seen standing beside the picket fence in front of the cottages. [On back of photograph] Acre 215 & 216. Pirie Street, south side. Probably about 1909. Frontage of cottages is 18 yards. Left side is 31 yards west of Devonshire Place. For a view of these cottages taken in 1952, and showing certain alterations see B 12498",,http://images.slsa.sa.gov.au/mpcimg/03500/B3285.jpg,215
b20589189,http://www.catalog.slsa.sa.gov.au/record=b2058918,http://www.catalog.slsa.sa.gov.au/xrecord=b2058918,,Flinders Street,1900,Photograph  21.4 cm x 12.9 cm,"Flinders Street, north side, George Langdon Bonython and his wife Annie","Bonython, Annie;Bonython, George Langdon;Bonython family",http://images.slsa.sa.gov.au/mpcimg/30500/B30389.jpg,223
b20589190,http://www.catalog.slsa.sa.gov.au/record=b2058919,http://www.catalog.slsa.sa.gov.au/xrecord=b2058919,,Flinders Street,1900,Photograph  21.6 cm x 14.4 cm,"Flinders Street, North Side, George Langdon Bonython and his wife Annie, George Langdon junior and Alfred McBain Bonython","Bonython, Alfred McBain, d. 1954;Bonython, George Langdon;Bonython, Annie;Bonython, George Langdon;Bonython family;Architecture, Domestic -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/33000/B32824.jpg,223
b2058927x,http://www.catalog.slsa.sa.gov.au/record=b2058927,http://www.catalog.slsa.sa.gov.au/xrecord=b2058927,"Gall, Ernest, photographer",Flinders Street,1909,Photograph  20.5 cm x 15.0 cm,"[General description] The Adelaide Box Manufacturing Company Limited on the corner of Flinders Street and Ackland Street. The brick factory has a sawtooth roof. A group of children are standing on the corner under a gas lamp holding a small barrow. [On back of photograph] Acre 225.  North east corner of Flinders Street and Ackland Street. About 1909.See B 7787/31.  Ackland Street frontage of the Box Factory is 48 yards. Flinders Street frontage, (building proper) is 25 yards",,http://images.slsa.sa.gov.au/mpcimg/03500/B3288.jpg,225
b20589360,http://www.catalog.slsa.sa.gov.au/record=b2058936,http://www.catalog.slsa.sa.gov.au/xrecord=b2058936,"Gall, Ernest, photographer",Flinders Street,1909,Photograph  20.5 cm x 15.7 cm,"[General description] Family Grocer's shop on the corner of Flinders Street and Ackland Street.C. Reid is the proprietor. A Tailor Shop and the Flinders Street Wood and Coal Yard are next door. Three small children are standing outside the shop on this wet day. In Ackland Street a horse and cart wait patiently and further down the street is Wilson's Cash Store and the Red Cross Building. [On back of photograph] Acres 226 & 213. Flinders Street, north side. Corner of Ackland Street 1909-10. Probably 1909. See B 7787/31",,http://images.slsa.sa.gov.au/mpcimg/03500/B3256.jpg,226
b20589591,http://www.catalog.slsa.sa.gov.au/record=b2058959,http://www.catalog.slsa.sa.gov.au/xrecord=b2058959,,Flinders Street,1905,Photograph  20 cm x 14 cm,"Adelaide Bethlehem Lutheran Church, Flinders Street, with Pastor Koch","Koch, Pastor;Bethlehem Lutheran Church (Adelaide, S. Aust.);Confirmation -- South Australia -- Adelaide;Lutheran Church -- South Australia -- Adelaide",http://images.slsa.sa.gov.au/mpcimg/31500/B31370.jpg,227
